id,Product_Type,Shot,Velocity_1,Velocity_2,Velocity_3,High_Velocity,Cylinder_Pressure,Rapid_Rise_Time,Biscuit_Thickness,Clamping_Force,Cycle_Time,Pressure_Rise_Time,Casting_Pressure,Spray_Time,Spray_1_Time,Spray_2_Time,Melting_Furnace_Temp,Air_Pressure,Coolant_Temp,Coolant_Pressure,Factory_Temp,Factory_Humidity,Velocity_Avg,Pressure_Diff,Coolant_Temp_Range,Defect_Status,Defect_Type
137144,1,144,0.146,0.17,0.184,2.137,217,0.008,11,257,20.6,0.044,1052,7.9,0.7,0.8,683.7,6.6,26.3,2.7,34.2,54.8,0.16666666666666666,835,40,1,Short_Shot
138145,1,145,0.142,0.17,0.187,2.148,217,0.008,11,257,20.7,0.044,1052,7.9,0.7,0.8,685.4,6.7,26.3,2.69,34.2,54.8,0.16633333333333333,835,40,0,Normal
139146,1,146,0.146,0.17,0.178,2.145,214,0.008,11,258,20.6,0.044,1037,7.9,0.7,0.8,685.4,6.7,26.3,2.69,34.2,54.8,0.16466666666666666,823,40,1,Short_Shot
140147,1,147,0.144,0.17,0.176,2.12,217,0.01,10,258,20.7,0.041,1052,7.9,0.7,0.8,685.4,6.7,26.3,2.69,34.2,54.8,0.16333333333333333,835,40,0,Normal
141148,1,148,0.144,0.17,0.178,2.172,214,0.009,11,257,20.8,0.042,1038,7.9,0.7,0.8,686.9,6.8,26.3,2.7,34.2,54.7,0.164,824,40,0,Normal
142149,1,149,0.142,0.172,0.186,2.126,217,0.008,11,257,20.8,0.044,1052,7.9,0.7,0.8,686.9,6.8,26.3,2.7,34.2,54.7,0.16666666666666666,835,40,0,Normal
143150,1,150,0.144,0.171,0.18,2.119,218,0.008,11,258,20.7,0.043,1054,7.9,0.7,0.8,686.9,6.8,26.3,2.7,34.2,54.7,0.165,836,40,0,Normal
144151,1,151,0.142,0.172,0.182,2.164,215,0.008,11,258,20.8,0.041,1039,7.9,0.7,0.8,688.3,6.7,26.3,2.71,34.3,54.6,0.1653333333333333,824,40,0,Normal
145152,1,152,0.14,0.171,0.178,2.153,217,0.008,11,258,20.7,0.041,1052,7.9,0.7,0.8,688.3,6.7,26.3,2.71,34.3,54.6,0.163,835,40,0,Normal
146153,1,153,0.144,0.172,0.182,2.115,214,0.008,11,258,20.7,0.044,1037,7.9,0.7,0.8,688.3,6.7,26.3,2.71,34.3,54.6,0.16599999999999998,823,40,0,Normal
147154,1,154,0.144,0.17,0.185,2.123,217,0.008,12,259,20.7,0.043,1052,7.9,0.7,0.8,689.7,6.7,26.3,2.7,34.4,54.4,0.16633333333333333,835,40,0,Normal
148155,1,155,0.141,0.166,0.182,2.123,214,0.008,11,259,20.7,0.043,1037,7.9,0.7,0.8,689.7,6.7,26.3,2.7,34.4,54.4,0.163,823,40,0,Normal
149156,1,156,0.14,0.17,0.186,2.134,218,0.008,12,258,20.7,0.043,1053,7.9,0.7,0.8,689.7,6.7,26.3,2.7,34.4,54.4,0.16533333333333336,835,40,1,Exfoliation
150157,1,157,0.144,0.171,0.184,2.113,214,0.008,11,259,20.7,0.041,1038,7.9,0.7,0.8,691.3,6.6,26.3,2.71,34.4,54.3,0.16633333333333333,824,40,1,Exfoliation
151158,1,158,0.144,0.168,0.178,2.119,218,0.008,11,259,20.7,0.044,1053,7.9,0.7,0.8,691.3,6.6,26.3,2.71,34.4,54.3,0.16333333333333333,835,40,1,Bubble
152159,1,159,0.144,0.168,0.174,2.155,214,0.008,11,259,20.7,0.042,1038,7.9,0.7,0.8,691.3,6.6,26.3,2.71,34.4,54.3,0.162,824,40,0,Normal
153160,1,160,0.144,0.17,0.184,2.128,217,0.007,12,251,20.7,0.043,1052,7.9,0.7,0.8,692.6,6.6,26.3,2.71,34.5,54.1,0.166,835,40,1,Deformation
154161,1,161,0.142,0.168,0.184,2.124,214,0.007,11,253,20.8,0.044,1037,7.9,0.7,0.8,692.6,6.6,26.3,2.71,34.5,54.1,0.16466666666666666,823,40,1,Exfoliation
155162,1,162,0.14,0.17,0.178,2.16,218,0.009,12,251,20.7,0.034,1053,7.9,0.7,0.8,692.6,6.6,26.3,2.71,34.5,54.1,0.16266666666666668,835,40,0,Normal
156163,1,163,0.142,0.168,0.188,2.16,214,0.008,12,253,20.7,0.036,1038,7.9,0.7,0.8,693.7,6.6,26.3,2.71,34.5,53.8,0.166,824,40,1,Deformation
157164,1,164,0.142,0.166,0.186,2.113,218,0.008,11,251,20.7,0.042,1054,7.9,0.7,0.8,693.7,6.6,26.3,2.71,34.5,53.8,0.16466666666666666,836,40,0,Normal
158165,1,165,0.142,0.168,0.174,2.123,214,0.008,11,251,20.7,0.044,1038,7.9,0.7,0.8,693.7,6.6,26.3,2.71,34.5,53.8,0.16133333333333333,824,40,0,Normal
159166,1,166,0.146,0.168,0.184,2.141,218,0.008,11,251,20.6,0.044,1054,7.9,0.7,0.8,695.0,6.6,26.3,2.71,34.6,53.6,0.166,836,40,0,Normal
160167,1,167,0.144,0.168,0.186,2.166,214,0.009,12,262,20.6,0.034,1038,7.9,0.7,0.8,695.0,6.6,26.3,2.71,34.6,53.6,0.166,824,40,1,Exfoliation
161168,1,168,0.142,0.168,0.176,2.165,218,0.009,11,261,20.6,0.042,1053,7.9,0.7,0.8,695.0,6.6,26.3,2.71,34.6,53.6,0.162,835,40,0,Normal
162169,1,169,0.144,0.171,0.174,2.124,214,0.008,11,261,20.9,0.043,1038,8.1,1.0,0.8,696.0,6.6,26.3,2.72,34.7,53.5,0.163,824,40,1,Exfoliation
163170,1,170,0.146,0.168,0.184,2.114,218,0.006,12,250,20.9,0.042,1054,8.1,1.0,0.8,696.0,6.6,26.3,2.72,34.7,53.5,0.166,836,40,0,Normal
164171,1,171,0.142,0.17,0.182,2.128,215,0.008,11,250,20.9,0.044,1038,8.1,1.0,0.8,696.0,6.6,26.4,2.7,34.7,53.3,0.16466666666666666,823,40,0,Normal
165172,1,172,0.14,0.17,0.186,2.16,218,0.008,12,250,21.0,0.033,1053,8.1,1.0,0.8,696.0,6.6,26.4,2.7,34.7,53.3,0.16533333333333336,835,40,1,Exfoliation
166173,1,173,0.144,0.168,0.186,2.147,214,0.007,11,258,20.8,0.044,1038,8.1,1.0,0.8,696.0,6.6,26.4,2.7,34.7,53.3,0.166,824,40,0,Normal
167174,1,174,0.144,0.166,0.176,2.105,217,0.007,11,258,20.8,0.044,1052,8.1,1.0,0.8,696.9,6.6,26.4,2.72,34.7,53.0,0.162,835,40,1,Exfoliation
168175,1,175,0.142,0.168,0.186,2.11,214,0.007,11,258,20.9,0.041,1036,8.1,1.0,0.8,696.9,6.6,26.4,2.72,34.7,53.0,0.16533333333333333,822,40,1,Deformation
169176,1,176,0.144,0.168,0.178,2.139,218,0.018000000000000002,11,258,20.8,0.044,1054,8.1,1.0,0.8,696.9,6.6,26.4,2.72,34.7,53.0,0.16333333333333333,836,40,1,Exfoliation
170177,1,177,0.14,0.168,0.174,2.163,214,0.008,12,257,20.9,0.033,1038,8.1,1.0,0.8,697.0,6.7,26.4,2.72,34.7,52.9,0.16066666666666668,824,40,0,Normal
171178,1,178,0.142,0.17,0.182,2.119,218,0.009,11,258,20.9,0.044,1053,8.1,1.0,0.8,697.0,6.7,26.4,2.72,34.7,52.9,0.16466666666666666,835,40,1,Deformation
172179,1,179,0.141,0.168,0.178,2.117,214,0.008,11,257,20.7,0.044,1037,8.1,1.0,0.8,697.0,6.7,26.4,2.72,34.7,52.9,0.16233333333333333,823,40,1,Short_Shot
173180,1,180,0.144,0.168,0.188,2.145,217,0.007,11,258,20.9,0.043,1051,8.1,1.0,0.8,697.0,6.6,26.4,2.7,34.7,52.8,0.16666666666666666,834,40,0,Normal
174181,1,181,0.142,0.168,0.179,2.161,218,0.007,12,258,20.9,0.034,1053,8.1,1.0,0.8,697.0,6.6,26.4,2.7,34.7,52.8,0.163,835,40,1,Exfoliation
175182,1,182,0.14,0.168,0.187,2.153,215,0.008,12,258,20.9,0.042,1038,8.1,1.0,0.8,697.0,6.6,26.4,2.7,34.7,52.8,0.165,823,40,1,Exfoliation
176183,1,183,0.142,0.17,0.184,2.131,217,0.008,12,258,20.8,0.043,1052,8.1,1.0,0.8,697.0,6.6,26.4,2.7,34.6,53.0,0.16533333333333333,835,40,1,Exfoliation
177184,1,184,0.142,0.168,0.174,2.161,218,0.007,11,257,20.8,0.033,1054,8.1,1.0,0.8,697.0,6.6,26.4,2.7,34.6,53.0,0.16133333333333333,836,40,1,Exfoliation
178185,1,185,0.139,0.17,0.182,2.113,215,0.006,11,257,20.9,0.042,1039,8.1,1.0,0.8,697.0,6.6,26.4,2.7,34.6,53.0,0.16366666666666668,824,40,0,Normal
179186,1,186,0.142,0.168,0.19,2.138,218,0.016,11,258,20.8,0.043,1053,8.1,1.0,0.8,697.0,6.6,26.4,2.7,34.6,53.0,0.16666666666666666,835,40,1,Exfoliation
180187,1,187,0.142,0.17,0.184,2.11,214,0.006,11,258,20.8,0.042,1038,8.1,1.0,0.8,697.0,6.6,26.4,2.7,34.6,53.0,0.16533333333333333,824,40,1,Exfoliation
181188,1,188,0.144,0.168,0.188,2.127,217,0.008,11,257,20.9,0.044,1052,8.1,1.0,0.8,697.0,6.6,26.4,2.7,34.6,53.0,0.16666666666666666,835,40,1,Exfoliation
182189,1,189,0.142,0.166,0.178,2.127,218,0.008,11,257,21.0,0.043,1055,8.1,1.0,0.8,697.0,6.6,26.4,2.7,34.7,53.1,0.162,837,40,1,Exfoliation
183190,1,190,0.142,0.17,0.184,2.119,215,0.008,12,257,20.8,0.044,1039,8.0,1.0,0.8,697.0,6.6,26.4,2.7,34.7,53.1,0.16533333333333333,824,40,0,Normal
184191,1,191,0.142,0.17,0.184,2.119,215,0.008,12,257,20.8,0.044,1039,8.0,1.0,0.8,697.0,6.6,26.4,2.7,34.7,53.1,0.16533333333333333,824,40,1,Exfoliation
185192,1,192,0.146,0.168,0.185,2.164,215,0.012,11,257,20.9,0.042,1039,8.0,1.0,0.8,697.0,6.6,26.4,2.72,34.7,52.8,0.16633333333333333,824,40,1,Exfoliation
186193,1,193,0.146,0.168,0.185,2.164,215,0.012,11,257,20.9,0.042,1039,8.0,1.0,0.8,697.0,6.6,26.4,2.72,34.7,52.8,0.16633333333333333,824,40,1,Exfoliation
187194,1,194,0.141,0.168,0.176,2.164,215,0.007,11,258,20.9,0.034,1038,8.0,1.0,0.8,697.0,6.5,26.4,2.69,34.7,52.6,0.16166666666666665,823,40,1,Exfoliation
188195,1,195,0.144,0.166,0.184,2.123,217,0.008,11,258,20.9,0.043,1052,8.1,1.0,0.8,697.0,6.5,26.4,2.69,34.7,52.6,0.16466666666666666,835,40,1,Deformation
189196,1,196,0.146,0.166,0.176,2.145,214,0.008,12,258,20.9,0.043,1037,8.1,1.0,0.8,697.0,6.5,26.4,2.69,34.7,52.6,0.16266666666666665,823,40,1,Short_Shot
190197,1,197,0.146,0.168,0.188,2.14,218,0.008,12,258,20.7,0.044,1053,8.1,1.0,0.8,697.1,6.5,26.4,2.72,34.7,52.5,0.16733333333333333,835,40,1,Short_Shot
191198,1,198,0.146,0.168,0.187,2.141,215,0.007,11,258,20.9,0.044,1038,8.0,1.0,0.8,697.1,6.5,26.4,2.72,34.7,52.5,0.167,823,40,1,Short_Shot
192199,1,199,0.144,0.17,0.186,2.144,218,0.008,13,258,21.0,0.044,1054,8.1,1.0,0.8,697.1,6.5,26.4,2.72,34.7,52.5,0.16666666666666666,836,40,0,Normal
193200,1,200,0.141,0.166,0.176,2.114,215,0.007,12,258,20.9,0.042,1039,8.1,1.0,0.8,697.9,6.4,26.4,2.72,34.7,52.5,0.161,824,40,1,Exfoliation
194201,1,201,0.14,0.166,0.187,2.159,218,0.008,11,258,20.9,0.041,1054,8.1,1.0,0.8,697.9,6.4,26.4,2.72,34.7,52.5,0.16433333333333336,836,40,0,Normal
195202,1,202,0.142,0.166,0.186,2.123,215,0.008,12,258,21.0,0.044,1039,8.1,1.0,0.8,697.9,6.4,26.4,2.72,34.7,52.5,0.16466666666666666,824,40,1,Exfoliation
196203,1,203,0.142,0.168,0.182,2.154,218,0.008,11,258,20.9,0.042,1054,8.1,1.0,0.8,698.0,6.4,26.4,2.7,34.6,52.5,0.164,836,40,1,Exfoliation
197204,1,204,0.14,0.166,0.188,2.113,218,0.008,12,258,20.9,0.043,1055,8.1,1.0,0.8,698.0,6.4,26.4,2.7,34.6,52.5,0.16466666666666668,837,40,0,Normal
198205,1,205,0.142,0.168,0.182,2.112,215,0.006,11,258,20.8,0.042,1040,8.1,1.0,0.8,698.0,6.4,26.4,2.7,34.6,52.5,0.164,825,40,1,Deformation
199206,1,206,0.142,0.17,0.181,2.128,218,0.008,11,258,20.8,0.044,1053,8.1,1.0,0.8,698.6,6.4,26.4,2.72,34.5,52.7,0.16433333333333333,835,40,0,Normal
200207,1,207,0.144,0.168,0.186,2.154,214,0.008,11,258,20.9,0.041,1038,8.1,1.0,0.8,698.6,6.4,26.4,2.72,34.5,52.7,0.166,824,40,1,Exfoliation
201208,1,208,0.141,0.168,0.184,2.151,218,0.007,11,258,21.0,0.041,1054,8.1,1.0,0.8,698.6,6.4,26.4,2.72,34.5,52.7,0.16433333333333333,836,40,0,Normal
202209,1,209,0.141,0.168,0.184,2.151,218,0.007,11,258,21.0,0.041,1054,8.1,1.0,0.8,699.1,6.4,26.4,2.7,34.4,52.8,0.16433333333333333,836,40,0,Normal
203210,1,210,0.144,0.17,0.182,2.137,218,0.008,12,258,20.9,0.044,1053,8.1,1.0,0.8,699.1,6.4,26.4,2.7,34.4,52.8,0.16533333333333333,835,40,0,Normal
204211,1,211,0.144,0.17,0.182,2.137,218,0.008,12,258,20.9,0.044,1053,8.1,1.0,0.8,699.1,6.4,26.4,2.7,34.4,52.8,0.16533333333333333,835,40,1,Short_Shot
205212,1,212,0.144,0.168,0.186,2.128,214,0.01,12,258,21.0,0.044,1038,8.1,1.0,0.8,700.0,6.3,26.4,2.71,34.4,52.8,0.166,824,40,0,Normal
206213,1,213,0.144,0.168,0.176,2.103,217,0.009,11,258,20.9,0.043,1052,8.1,1.0,0.8,700.0,6.3,26.4,2.71,34.4,52.8,0.16266666666666665,835,40,0,Normal
207214,1,214,0.14,0.17,0.185,2.147,218,0.007,11,258,20.9,0.044,1054,8.1,1.0,0.8,700.7,6.3,26.4,2.7,34.4,52.8,0.165,836,40,0,Normal
208215,1,215,0.144,0.166,0.186,2.121,215,0.008,12,258,21.0,0.042,1039,8.1,1.0,0.8,700.7,6.3,26.4,2.7,34.4,52.8,0.16533333333333333,824,40,0,Normal
209216,1,216,0.141,0.166,0.188,2.165,218,0.008,11,258,21.0,0.033,1053,8.1,1.0,0.8,700.7,6.3,26.4,2.7,34.4,52.8,0.165,835,40,0,Normal
210217,1,217,0.144,0.17,0.181,2.152,218,0.007,11,258,20.8,0.041,1055,8.1,1.0,0.8,701.3,6.2,26.4,2.7,34.4,52.8,0.165,837,40,0,Normal
211218,1,218,0.141,0.168,0.181,2.118,215,0.007,11,258,20.9,0.043,1039,8.1,1.0,0.8,701.3,6.2,26.4,2.7,34.4,52.8,0.16333333333333333,824,40,0,Normal
212219,1,219,0.144,0.168,0.184,2.129,217,0.008,11,258,20.9,0.044,1052,8.1,1.0,0.8,701.3,6.2,26.4,2.7,34.4,52.8,0.16533333333333333,835,40,0,Normal
213220,1,220,0.14,0.17,0.186,2.128,218,0.008,11,258,20.9,0.044,1055,8.0,1.0,0.8,702.0,6.1,26.4,2.7,34.5,52.7,0.16533333333333336,837,40,0,Normal
214221,1,221,0.142,0.168,0.186,2.147,218,0.008,11,258,20.9,0.042,1053,8.0,1.0,0.8,702.0,6.1,26.4,2.7,34.5,52.7,0.16533333333333333,835,40,0,Normal
215222,1,222,0.146,0.17,0.18,2.155,214,0.008,11,258,20.9,0.042,1038,8.0,1.0,0.8,702.0,6.1,26.4,2.7,34.5,52.7,0.16533333333333333,824,40,0,Normal
216223,1,223,0.141,0.172,0.188,2.142,217,0.008,11,258,20.8,0.043,1052,8.0,1.0,0.8,702.9,6.0,26.4,2.71,34.5,52.7,0.16699999999999995,835,40,1,Deformation
217224,1,224,0.141,0.172,0.188,2.142,217,0.008,11,258,20.8,0.043,1052,8.0,1.0,0.8,702.9,6.0,26.4,2.71,34.5,52.7,0.16699999999999995,835,40,1,Short_Shot
218225,1,225,0.14,0.172,0.179,2.118,215,0.008,11,258,20.9,0.044,1039,8.0,1.0,0.8,702.9,6.0,26.4,2.71,34.5,52.7,0.16366666666666665,824,40,0,Normal
219226,1,226,0.14,0.172,0.179,2.118,215,0.008,11,258,20.9,0.044,1039,8.0,1.0,0.8,703.7,6.0,26.4,2.72,34.6,52.5,0.16366666666666665,824,40,0,Normal
220227,1,227,0.142,0.17,0.178,2.155,214,0.008,11,258,20.8,0.043,1038,8.1,1.0,0.8,703.7,6.0,26.4,2.72,34.6,52.5,0.16333333333333333,824,40,0,Normal
221228,1,228,0.142,0.17,0.178,2.155,214,0.008,11,258,20.8,0.043,1038,8.1,1.0,0.8,703.7,6.0,26.4,2.72,34.6,52.5,0.16333333333333333,824,40,0,Normal
222229,1,229,0.144,0.17,0.184,2.135,218,0.008,11,258,20.9,0.044,1055,8.1,1.0,0.8,704.5,6.0,26.4,2.7,34.6,52.2,0.166,837,40,0,Normal
223230,1,230,0.142,0.17,0.178,2.162,215,0.008,11,257,20.9,0.041,1040,8.0,1.0,0.8,704.5,6.0,26.4,2.7,34.6,52.2,0.16333333333333333,825,40,0,Normal
224231,1,231,0.142,0.17,0.186,2.135,218,0.007,11,259,20.9,0.044,1053,8.0,1.0,0.8,704.5,6.0,26.4,2.7,34.6,52.2,0.166,835,40,0,Normal
225232,1,232,0.142,0.168,0.179,2.126,218,0.008,11,258,20.9,0.043,1055,8.0,1.0,0.8,705.2,5.9,26.4,2.7,34.5,52.2,0.163,837,40,1,Short_Shot
226233,1,233,0.138,0.171,0.185,2.161,215,0.007,11,258,20.9,0.044,1040,8.0,1.0,0.8,705.2,5.9,26.4,2.7,34.5,52.2,0.16466666666666668,825,40,1,Short_Shot
227234,1,234,0.142,0.17,0.184,2.128,218,0.008,11,258,20.9,0.044,1053,8.0,1.0,0.8,705.2,5.9,26.4,2.7,34.5,52.2,0.16533333333333333,835,40,0,Normal
228235,1,235,0.142,0.166,0.186,2.132,214,0.018,11,258,20.9,0.044,1038,8.0,1.0,0.8,706.0,5.9,26.4,2.68,34.4,52.2,0.16466666666666666,824,40,0,Normal
229236,1,236,0.144,0.168,0.186,2.143,218,0.008,12,258,20.9,0.043,1053,8.0,1.0,0.8,706.0,5.9,26.4,2.68,34.4,52.2,0.166,835,40,1,Deformation
230237,1,237,0.144,0.168,0.182,2.158,214,0.008,11,258,20.9,0.043,1038,8.0,1.0,0.8,706.6,5.9,26.4,2.7,34.4,52.2,0.16466666666666666,824,40,1,Deformation
231238,1,238,0.146,0.17,0.184,2.128,218,0.013,11,258,20.9,0.043,1053,8.0,1.0,0.8,706.6,5.9,26.4,2.7,34.4,52.2,0.16666666666666666,835,40,1,Deformation
232239,1,239,0.141,0.166,0.176,2.147,214,0.008,11,258,20.9,0.044,1037,8.0,1.0,0.8,706.6,5.9,26.4,2.7,34.4,52.2,0.161,823,40,1,Deformation
233240,1,240,0.139,0.168,0.176,2.163,218,0.008,11,258,21.0,0.041,1053,8.0,1.0,0.8,707.0,5.9,26.4,2.71,34.4,52.3,0.161,835,40,0,Normal
234241,1,241,0.144,0.166,0.188,2.119,214,0.009,11,258,20.9,0.042,1037,8.0,1.0,0.8,707.0,5.9,26.4,2.71,34.4,52.3,0.166,823,40,0,Normal
235242,1,242,0.144,0.165,0.176,2.172,217,0.008,11,259,20.8,0.044,1052,8.0,1.0,0.8,707.0,5.9,26.4,2.71,34.4,52.3,0.16166666666666665,835,40,1,Exfoliation
236243,1,243,0.146,0.168,0.178,2.117,218,0.008,11,259,20.9,0.041,1054,8.0,1.0,0.8,707.7,5.9,26.4,2.72,34.4,52.3,0.164,836,40,1,Exfoliation
237244,1,244,0.146,0.168,0.178,2.117,218,0.008,11,259,20.9,0.041,1054,8.0,1.0,0.8,707.7,5.9,26.4,2.72,34.4,52.3,0.164,836,40,0,Normal
238245,1,245,0.144,0.168,0.176,2.133,217,0.008,11,259,20.8,0.044,1052,8.0,1.0,0.8,707.7,5.9,26.4,2.72,34.4,52.3,0.16266666666666665,835,40,0,Normal
239246,1,246,0.144,0.168,0.176,2.133,217,0.008,11,259,20.8,0.044,1052,8.0,1.0,0.8,708.0,5.9,26.4,2.71,34.3,52.4,0.16266666666666665,835,40,0,Normal
240247,1,247,0.144,0.168,0.186,2.119,218,0.007,12,259,20.9,0.042,1053,8.0,1.0,0.8,708.0,5.9,26.4,2.71,34.3,52.4,0.166,835,40,0,Normal
241248,1,248,0.142,0.168,0.178,2.166,214,0.008,11,250,20.9,0.042,1038,8.0,1.0,0.8,708.0,5.9,26.4,2.71,34.3,52.4,0.16266666666666665,824,40,0,Normal
242249,1,249,0.144,0.166,0.181,2.141,218,0.007,11,250,20.8,0.043,1053,8.0,1.0,0.8,708.3,5.9,26.4,2.7,34.2,52.4,0.16366666666666665,835,40,0,Normal
243250,1,250,0.146,0.168,0.179,2.144,214,0.008,11,250,20.8,0.044,1038,8.0,1.0,0.8,708.3,5.9,26.4,2.7,34.2,52.4,0.16433333333333333,824,40,1,Deformation
244251,1,251,0.146,0.168,0.182,2.142,217,0.008,12,257,21.0,0.044,1052,8.0,1.0,0.8,708.3,5.9,26.4,2.7,34.2,52.4,0.16533333333333333,835,40,0,Normal
245252,1,252,0.144,0.166,0.178,2.122,214,0.007,12,257,20.9,0.041,1037,8.0,1.0,0.8,709.0,5.9,26.4,2.71,34.2,52.5,0.16266666666666665,823,40,0,Normal
246253,1,253,0.142,0.168,0.184,2.13,218,0.008,12,257,20.8,0.044,1053,8.0,1.0,0.8,709.0,5.9,26.4,2.71,34.2,52.5,0.16466666666666666,835,40,0,Normal
247254,1,254,0.142,0.168,0.181,2.142,214,0.008,12,257,20.8,0.044,1037,8.0,1.0,0.8,709.0,5.9,26.4,2.71,34.2,52.5,0.16366666666666665,823,40,0,Normal
248255,1,255,0.144,0.168,0.184,2.117,218,0.008,12,255,20.8,0.044,1053,8.0,1.0,0.8,709.2,6.0,26.4,2.68,34.2,52.5,0.16533333333333333,835,40,0,Normal
249256,1,256,0.144,0.17,0.178,2.155,214,0.008,13,257,20.8,0.043,1037,8.0,1.0,0.8,709.2,6.0,26.4,2.68,34.2,52.5,0.164,823,40,0,Normal
250257,1,257,0.142,0.166,0.176,2.124,218,0.008,12,255,20.9,0.043,1053,8.0,1.0,0.8,710.0,6.0,26.5,2.7,34.2,52.6,0.16133333333333333,835,40,0,Normal
251258,1,258,0.142,0.168,0.182,2.111,214,0.007,11,257,20.8,0.043,1038,8.0,1.0,0.8,710.0,6.0,26.5,2.7,34.2,52.6,0.164,824,40,0,Normal
252259,1,259,0.142,0.168,0.188,2.132,217,0.008,11,257,20.8,0.044,1052,8.0,1.0,0.8,710.0,6.0,26.5,2.7,34.2,52.6,0.166,835,40,0,Normal
253260,1,260,0.142,0.166,0.178,2.135,214,0.008,12,257,20.8,0.044,1037,8.0,1.0,0.8,710.0,6.0,26.5,2.7,34.2,52.7,0.162,823,40,0,Normal
254261,1,261,0.142,0.166,0.178,2.135,214,0.008,12,257,20.8,0.044,1037,8.0,1.0,0.8,710.0,6.0,26.5,2.7,34.2,52.7,0.162,823,40,1,Deformation
255262,1,262,0.144,0.166,0.179,2.149,218,0.008,12,257,20.6,0.043,1055,8.0,1.0,0.8,710.0,6.0,26.5,2.7,34.2,52.7,0.163,837,40,1,Deformation
256263,1,263,0.144,0.166,0.189,2.164,215,0.009,12,257,20.9,0.035,1039,8.0,1.0,0.8,710.5,6.0,26.5,2.7,34.1,52.9,0.16633333333333333,824,40,0,Normal
257264,1,264,0.142,0.168,0.182,2.135,218,0.008,12,257,20.9,0.043,1053,8.0,1.0,0.8,710.5,6.0,26.5,2.7,34.1,52.9,0.164,835,40,1,Deformation
258265,1,265,0.139,0.166,0.188,2.147,214,0.007,11,255,20.8,0.044,1038,8.0,1.0,0.8,710.5,6.0,26.5,2.7,34.1,52.9,0.16433333333333336,824,40,1,Deformation
259266,1,266,0.146,0.168,0.182,2.143,218,0.008,11,257,20.8,0.043,1053,8.0,1.0,0.8,711.0,6.1,26.4,2.7,34.1,53.0,0.16533333333333333,835,40,1,Exfoliation
260267,1,267,0.141,0.168,0.182,2.161,214,0.008,11,255,20.9,0.041,1037,8.0,1.0,0.8,711.0,6.1,26.4,2.7,34.1,53.0,0.16366666666666665,823,40,0,Normal
261268,1,268,0.142,0.168,0.186,2.136,218,0.008,12,255,20.9,0.044,1054,8.0,1.0,0.8,711.0,6.1,26.4,2.7,34.1,53.0,0.16533333333333333,836,40,1,Deformation
262269,1,269,0.142,0.165,0.18,2.143,215,0.008,11,255,20.9,0.043,1039,8.0,1.0,0.8,711.0,6.1,26.4,2.72,34.0,53.1,0.16233333333333333,824,40,0,Normal
263270,1,270,0.144,0.168,0.18,2.17,218,0.01,11,257,20.9,0.041,1053,8.0,1.0,0.8,711.0,6.1,26.4,2.72,34.0,53.1,0.164,835,40,1,Short_Shot
264271,1,271,0.141,0.166,0.181,2.114,218,0.005,12,257,20.8,0.043,1054,8.0,1.0,0.8,711.0,6.1,26.4,2.72,34.0,53.1,0.16266666666666665,836,40,1,Exfoliation
265272,1,272,0.144,0.17,0.182,2.134,215,0.008,11,257,21.0,0.043,1039,8.0,1.0,0.8,710.3,6.1,26.4,2.68,34.0,53.3,0.16533333333333333,824,40,0,Normal
266273,1,273,0.144,0.17,0.182,2.134,215,0.008,11,257,21.0,0.043,1039,8.0,1.0,0.8,710.3,6.1,26.4,2.68,34.0,53.3,0.16533333333333333,824,40,0,Normal
267274,1,274,0.144,0.166,0.188,2.139,218,0.008,12,257,21.0,0.044,1054,8.1,1.0,0.8,710.3,6.1,26.4,2.68,34.0,53.3,0.166,836,40,1,Short_Shot
268275,1,275,0.144,0.166,0.188,2.139,218,0.008,12,257,21.0,0.044,1054,8.1,1.0,0.8,710.0,6.2,26.5,2.7,33.9,53.4,0.166,836,40,0,Normal
269276,1,276,0.144,0.166,0.182,2.132,218,0.008,11,257,20.9,0.044,1053,8.1,1.0,0.8,710.0,6.2,26.5,2.7,33.9,53.4,0.164,835,40,1,Deformation
270277,1,277,0.144,0.166,0.182,2.132,218,0.008,11,257,20.9,0.044,1053,8.1,1.0,0.8,710.0,6.2,26.5,2.7,33.9,53.4,0.164,835,40,1,Deformation
271278,1,278,0.141,0.166,0.178,2.122,218,0.005,11,258,20.9,0.044,1053,8.1,1.0,0.8,709.3,6.3,26.4,2.7,33.9,53.5,0.16166666666666665,835,40,0,Normal
272279,1,279,0.136,0.168,0.178,2.128,218,0.008,11,257,20.9,0.043,1055,8.1,1.0,0.8,709.3,6.3,26.4,2.7,33.9,53.5,0.16066666666666668,837,40,1,Deformation
273280,1,280,0.142,0.168,0.18,2.107,215,0.01,12,257,20.9,0.037,1039,8.1,1.0,0.8,708.6,6.3,26.4,2.7,33.9,53.6,0.16333333333333333,824,40,0,Normal
274281,1,281,0.142,0.168,0.186,2.145,218,0.008,11,258,21.0,0.042,1054,8.1,1.0,0.8,708.6,6.3,26.4,2.7,33.9,53.6,0.16533333333333333,836,40,0,Normal
275282,1,282,0.142,0.166,0.182,2.132,215,0.007,11,258,20.9,0.044,1038,8.1,1.0,0.8,708.6,6.3,26.4,2.7,33.9,53.6,0.16333333333333333,823,40,0,Normal
