Product_Type,Shot,Velocity_1,Velocity_2,Velocity_3,High_Velocity,Cylinder_Pressure,Rapid_Rise_Time,Biscuit_Thickness,Clamping_Force,Cycle_Time,Pressure_Rise_Time,Casting_Pressure,Spray_Time,Spray_1_Time,Spray_2_Time,Melting_Furnace_Temp,Air_Pressure,Coolant_Temp,Coolant_Pressure,Factory_Temp,Factory_Humidity,Pressure_Difference,Pressure_Difference_Ratio,Velocity_2-1,Velocity_3-2,Velocity_High-3,Velocity_Max-Min,Defect_Status,Defect_Type
2,128,0.16,0.172,0.204,2.687,264.0,0.012,16,354,33.9,0.041,593.5,10.0,2.0,2.7,657.9,5.9,26.4,2.68,34.4,52.2,329,2.246212121212121,0.0119999999999999,0.032,2.483,2.527,0,Normal
2,129,0.156,0.171,0.202,2.694,264.0,0.012,18,354,33.9,0.041,594.0,10.0,2.0,2.7,657.2,5.9,26.4,2.7,34.4,52.2,330,2.25,0.015,0.031,2.492,2.538,0,Normal
2,130,0.152,0.17,0.202,2.695,264.0,0.012,16,364,33.9,0.04,594.0,10.0,2.0,2.7,656.5,5.9,26.4,2.71,34.4,52.3,330,2.25,0.018,0.032,2.493,2.543,0,Normal
2,131,0.154,0.17,0.204,2.675,263.0,0.011,15,363,33.9,0.044,593.5,10.0,2.0,2.7,656.5,5.9,26.4,2.71,34.4,52.3,330,2.2547528517110265,0.016,0.0339999999999999,2.471,2.521,0,Normal
2,132,0.156,0.168,0.204,2.729,264.0,0.012,16,363,33.9,0.041,594.0,10.0,2.0,2.7,655.7,5.9,26.4,2.72,34.4,52.3,330,2.25,0.012,0.0359999999999999,2.525,2.573,0,Normal
2,133,0.158,0.164,0.204,2.694,264.0,0.012,17,354,33.9,0.041,594.0,10.0,2.0,2.7,655.7,5.9,26.4,2.72,34.4,52.3,330,2.25,0.006,0.0399999999999999,2.49,2.536,0,Normal
2,134,0.144,0.171,0.208,2.703,265.0,0.014,18,354,33.9,0.042,595.0,10.0,2.0,2.7,655.4,5.9,26.4,2.71,34.3,52.4,330,2.2452830188679247,0.027,0.0369999999999999,2.495,2.559,0,Normal
2,135,0.148,0.166,0.197,2.713,264.0,0.012,18,354,33.9,0.042,595.0,10.0,2.0,2.7,655.4,5.9,26.4,2.71,34.3,52.4,331,2.253787878787879,0.018,0.031,2.516,2.565,0,Normal
2,136,0.154,0.172,0.214,2.714,264.0,0.014,17,359,33.9,0.042,595.0,10.0,2.0,2.7,654.6,5.9,26.4,2.7,34.2,52.4,331,2.253787878787879,0.0179999999999999,0.042,2.5,2.56,0,Normal
2,137,0.156,0.164,0.21,2.694,264.0,0.012,16,363,34.0,0.04,595.0,10.0,2.0,2.7,654.5,5.9,26.4,2.71,34.2,52.5,331,2.253787878787879,0.008,0.0459999999999999,2.484,2.538,0,Normal
2,138,0.15,0.168,0.208,2.721,264.0,0.011,18,361,33.9,0.042,594.0,10.0,2.0,2.7,654.5,5.9,26.4,2.71,34.2,52.5,330,2.25,0.018,0.0399999999999999,2.513,2.571,0,Normal
2,139,0.158,0.166,0.202,2.697,264.0,0.012,18,352,34.0,0.04,594.0,10.0,2.0,2.7,654.5,6.0,26.4,2.68,34.2,52.5,330,2.25,0.008,0.036,2.495,2.539,0,Normal
2,140,0.158,0.166,0.202,2.697,264.0,0.012,18,352,34.0,0.04,594.0,10.0,2.0,2.7,654.5,6.0,26.4,2.68,34.2,52.5,330,2.25,0.008,0.036,2.495,2.539,0,Normal
2,141,0.16,0.172,0.198,2.682,263.0,0.012,15,354,33.9,0.042,593.5,10.1,2.0,2.7,654.5,6.0,26.5,2.7,34.2,52.6,330,2.2547528517110265,0.0119999999999999,0.026,2.484,2.522,0,Normal
2,142,0.158,0.162,0.214,2.717,264.0,0.013,17,352,34.0,0.04,595.0,10.0,2.0,2.7,654.5,6.0,26.5,2.7,34.2,52.6,331,2.253787878787879,0.004,0.0519999999999999,2.503,2.559,0,Normal
2,143,0.16,0.168,0.208,2.722,264.0,0.012,17,363,33.9,0.04,594.0,10.1,2.0,2.7,655.0,6.0,26.5,2.7,34.2,52.7,330,2.25,0.008,0.0399999999999999,2.514,2.562,0,Normal
2,144,0.144,0.162,0.195,2.724,264.0,0.011,17,364,34.0,0.042,595.0,10.1,2.0,2.7,655.0,6.0,26.5,2.7,34.2,52.7,331,2.253787878787879,0.018,0.033,2.5290000000000004,2.58,0,Normal
2,145,0.154,0.17,0.198,2.705,264.0,0.012,16,361,34.0,0.041,594.0,10.1,2.0,2.7,655.5,6.0,26.5,2.7,34.1,52.9,330,2.25,0.016,0.0279999999999999,2.507,2.551,0,Normal
2,146,0.148,0.172,0.202,2.732,264.0,0.012,16,352,34.0,0.039,595.0,10.1,2.0,2.7,655.5,6.1,26.4,2.7,34.1,53.0,331,2.253787878787879,0.0239999999999999,0.03,2.53,2.584,0,Normal
2,147,0.143,0.174,0.203,2.707,264.0,0.011,15,350,34.0,0.04,594.0,10.1,2.0,2.7,655.5,6.1,26.4,2.7,34.1,53.0,330,2.25,0.032,0.029,2.504,2.565,0,Normal
2,148,0.143,0.174,0.203,2.715,264.0,0.012,15,363,34.0,0.04,594.0,10.1,2.0,2.7,655.5,6.1,26.4,2.72,34.0,53.1,330,2.25,0.032,0.029,2.512,2.573,1,Other
2,149,0.156,0.164,0.203,2.708,265.0,0.012,16,361,33.9,0.04,595.0,10.1,2.0,2.7,655.5,6.1,26.4,2.72,34.0,53.1,330,2.2452830188679247,0.008,0.039,2.5050000000000003,2.552,0,Normal
2,150,0.156,0.166,0.208,2.703,264.0,0.011,16,361,34.0,0.04,595.0,10.1,2.0,2.7,655.8,6.1,26.4,2.68,34.0,53.3,331,2.253787878787879,0.01,0.0419999999999999,2.495,2.547,0,Normal
2,151,0.156,0.172,0.2,2.687,264.0,0.012,17,352,34.0,0.039,595.0,10.1,2.0,2.7,655.8,6.1,26.4,2.68,34.0,53.3,331,2.253787878787879,0.0159999999999999,0.028,2.487,2.531,0,Normal
2,152,0.158,0.164,0.21499999999999997,2.713,264.0,0.011,16,352,34.0,0.039,595.0,10.1,2.0,2.7,656.4,6.2,26.5,2.7,33.9,53.4,331,2.253787878787879,0.006,0.0519999999999999,2.497,2.555,0,Normal
2,153,0.152,0.166,0.194,2.687,265.0,0.012,16,354,34.1,0.04,595.0,10.1,2.0,2.7,656.5,6.3,26.4,2.7,33.9,53.5,330,2.2452830188679247,0.014,0.0279999999999999,2.493,2.535,0,Normal
2,154,0.158,0.171,0.208,2.711,264.0,0.012,16,370,34.0,0.04,595.0,10.1,2.0,2.7,656.5,6.3,26.4,2.7,33.9,53.5,331,2.253787878787879,0.013,0.0369999999999999,2.503,2.553,0,Normal
2,155,0.158,0.168,0.204,2.681,264.0,0.012,15,370,34.1,0.041,594.0,10.1,2.0,2.7,657.2,6.3,26.4,2.7,33.9,53.6,330,2.25,0.01,0.0359999999999999,2.477,2.523,0,Normal
2,156,0.158,0.164,0.206,2.725,265.0,0.012,15,368,34.1,0.04,595.0,10.1,2.0,2.7,657.2,6.3,26.4,2.7,33.9,53.6,330,2.2452830188679247,0.006,0.0419999999999999,2.519,2.567,0,Normal
2,157,0.158,0.164,0.206,2.725,265.0,0.012,15,368,34.1,0.04,595.0,10.1,2.0,2.7,657.7,6.3,26.5,2.71,33.9,53.6,330,2.2452830188679247,0.006,0.0419999999999999,2.519,2.567,0,Normal
2,158,0.156,0.165,0.206,2.711,265.0,0.012,16,357,34.1,0.039,595.0,10.1,2.0,2.7,657.7,6.3,26.5,2.71,33.9,53.6,330,2.2452830188679247,0.009,0.0409999999999999,2.505,2.555,0,Normal
2,159,0.158,0.172,0.208,2.704,264.0,0.012,14,355,34.0,0.04,594.0,10.1,2.0,2.7,658.4,6.3,26.5,2.7,34.0,53.7,330,2.25,0.0139999999999999,0.036,2.496,2.5460000000000003,0,Normal
2,160,0.16,0.165,0.212,2.713,263.0,0.012,14,357,34.1,0.041,593.5,10.1,2.0,2.7,658.9,6.3,26.5,2.7,34.0,53.7,329,2.250950570342205,0.005,0.0469999999999999,2.501,2.553,0,Normal
2,161,0.156,0.162,0.19100000000000006,2.722,265.0,0.012,15,359,34.2,0.04,596.0,10.1,2.0,2.7,658.9,6.3,26.5,2.7,34.0,53.7,331,2.249056603773585,0.006,0.0279999999999999,2.532,2.566,0,Normal
2,162,0.148,0.165,0.21,2.696,264.0,0.011,15,357,34.0,0.04,594.0,10.1,2.0,2.7,659.8,6.3,26.5,2.7,34.0,53.6,330,2.25,0.017,0.0449999999999999,2.486,2.548,0,Normal
2,163,0.152,0.16,0.204,2.714,265.0,0.012,16,359,34.1,0.042,595.0,10.1,2.0,2.7,659.8,6.3,26.5,2.7,34.0,53.6,330,2.2452830188679247,0.008,0.0439999999999999,2.51,2.562,0,Normal
2,164,0.152,0.165,0.21499999999999997,2.711,265.0,0.012,14,359,33.9,0.04,595.0,10.1,2.0,2.7,660.5,6.3,26.5,2.71,34.0,53.7,330,2.2452830188679247,0.013,0.0509999999999999,2.495,2.559,0,Normal
2,165,0.152,0.162,0.205,2.688,263.0,0.012,14,357,33.9,0.044,593.5,10.1,2.0,2.7,660.5,6.3,26.5,2.71,34.0,53.7,329,2.250950570342205,0.01,0.0429999999999999,2.483,2.536,0,Normal
2,166,0.152,0.162,0.205,2.67,264.0,0.012,16,357,33.8,0.041,593.5,10.1,2.0,2.7,661.1,6.3,26.5,2.72,34.1,53.9,328,2.242424242424242,0.01,0.0429999999999999,2.465,2.518,0,Normal
2,167,0.152,0.162,0.192,2.725,264.0,0.011,15,357,33.9,0.041,593.5,10.1,2.0,2.7,661.5,6.3,26.5,2.7,34.1,54.0,329,2.246212121212121,0.01,0.03,2.533,2.573,0,Normal
2,168,0.154,0.168,0.205,2.715,265.0,0.012,16,357,34.0,0.04,596.0,10.1,2.0,2.7,661.5,6.3,26.5,2.7,34.1,54.0,331,2.249056603773585,0.014,0.0369999999999999,2.51,2.561,0,Normal
2,169,0.162,0.162,0.214,2.728,264.0,0.012,14,357,34.0,0.042,595.0,10.1,2.0,2.7,661.6,6.2,26.5,2.72,34.1,54.0,331,2.253787878787879,0.0,0.0519999999999999,2.514,2.5660000000000003,0,Normal
2,170,0.158,0.171,0.21499999999999997,2.696,264.0,0.011,15,357,34.0,0.04,595.0,10.1,2.0,2.7,661.6,6.2,26.5,2.72,34.1,54.0,331,2.253787878787879,0.013,0.0449999999999999,2.48,2.5380000000000003,0,Normal
2,171,0.144,0.166,0.208,2.688,265.0,0.011,17,357,34.0,0.04,596.0,10.1,2.0,2.7,661.6,6.3,26.5,2.71,34.1,53.8,331,2.249056603773585,0.022,0.0419999999999999,2.48,2.544,0,Normal
2,172,0.158,0.17,0.198,2.696,265.0,0.012,15,357,34.0,0.04,595.0,10.1,2.0,2.7,661.6,6.3,26.5,2.71,34.1,53.8,330,2.2452830188679247,0.012,0.0279999999999999,2.498,2.5380000000000003,1,Other
2,173,0.16,0.168,0.205,2.718,264.0,0.011,16,357,34.0,0.04,595.0,10.1,2.0,2.7,660.6,6.2,26.5,2.69,34.1,53.8,331,2.253787878787879,0.008,0.0369999999999999,2.513,2.558,0,Normal
2,174,0.157,0.162,0.198,2.71,264.0,0.012,16,357,34.0,0.039,595.0,10.1,2.0,2.7,660.6,6.2,26.5,2.69,34.1,53.8,331,2.253787878787879,0.005,0.036,2.512,2.553,0,Normal
2,175,0.158,0.174,0.206,2.695,264.0,0.012,15,357,34.0,0.041,594.0,10.1,2.0,2.7,660.3,6.2,26.5,2.7,34.1,53.9,330,2.25,0.0159999999999999,0.032,2.489,2.537,0,Normal
2,176,0.153,0.162,0.212,2.732,265.0,0.012,16,357,34.0,0.042,596.0,10.1,2.0,2.7,659.6,6.2,26.5,2.7,34.2,53.7,331,2.249056603773585,0.009,0.0499999999999999,2.52,2.579,0,Normal
2,177,0.15,0.164,0.192,2.703,264.0,0.011,16,357,34.0,0.04,595.0,10.1,2.0,2.7,659.6,6.2,26.5,2.7,34.2,53.7,331,2.253787878787879,0.014,0.0279999999999999,2.511,2.553,0,Normal
2,178,0.158,0.166,0.2,2.724,265.0,0.012,16,357,34.0,0.041,595.0,10.1,2.0,2.7,659.4,6.3,26.5,2.69,34.2,53.6,330,2.2452830188679247,0.008,0.034,2.524,2.5660000000000003,0,Normal
2,179,0.158,0.172,0.21,2.685,264.0,0.012,16,357,34.0,0.04,595.0,10.1,2.0,2.7,659.4,6.3,26.5,2.69,34.2,53.6,331,2.253787878787879,0.0139999999999999,0.038,2.475,2.527,0,Normal
2,180,0.156,0.174,0.203,2.702,265.0,0.012,17,357,34.0,0.04,595.0,10.1,2.0,2.7,658.8,6.3,26.5,2.7,34.4,53.3,330,2.2452830188679247,0.0179999999999999,0.029,2.499,2.546,1,Other
2,181,0.158,0.17,0.208,2.702,265.0,0.011,16,357,34.0,0.04,596.0,10.1,2.0,2.7,659.3,6.4,26.5,2.72,34.5,53.0,331,2.249056603773585,0.012,0.0379999999999999,2.494,2.544,0,Normal
2,182,0.16,0.164,0.21,2.685,264.0,0.014,17,357,34.0,0.04,595.0,10.1,2.0,2.7,659.3,6.4,26.5,2.72,34.5,53.0,331,2.253787878787879,0.004,0.0459999999999999,2.475,2.525,0,Normal
2,183,0.158,0.174,0.206,2.704,265.0,0.011,16,357,34.0,0.04,595.0,10.1,2.0,2.7,659.5,6.5,26.5,2.71,34.6,52.7,330,2.2452830188679247,0.0159999999999999,0.032,2.498,2.5460000000000003,0,Normal
2,184,0.156,0.166,0.203,2.728,265.0,0.011,16,357,34.0,0.04,596.0,10.1,2.0,2.7,659.5,6.5,26.5,2.71,34.6,52.7,331,2.249056603773585,0.01,0.037,2.5250000000000004,2.572,0,Normal
2,185,0.158,0.166,0.2,2.706,265.0,0.012,16,357,34.1,0.039,595.0,10.1,2.0,2.7,659.9,6.5,26.5,2.69,34.7,52.5,330,2.2452830188679247,0.008,0.034,2.506,2.548,0,Normal
2,186,0.15,0.16,0.21499999999999997,2.702,265.0,0.012,16,357,34.0,0.04,595.0,10.1,2.0,2.7,659.9,6.5,26.5,2.69,34.7,52.5,330,2.2452830188679247,0.01,0.0559999999999999,2.486,2.552,0,Normal
2,187,0.158,0.166,0.206,2.716,265.0,0.012,16,357,34.1,0.039,596.0,10.1,2.0,2.7,660.4,6.5,26.5,2.7,34.7,52.2,331,2.249056603773585,0.008,0.0399999999999999,2.51,2.5580000000000003,0,Normal
2,188,0.16,0.168,0.2,2.682,265.0,0.012,14,357,34.1,0.041,596.0,10.1,2.0,2.7,660.4,6.5,26.5,2.7,34.7,52.2,331,2.249056603773585,0.008,0.032,2.482,2.522,0,Normal
2,189,0.16,0.168,0.2,2.682,265.0,0.012,14,357,34.1,0.041,596.0,10.1,2.0,2.7,661.6,6.5,26.5,2.7,34.7,52.0,331,2.249056603773585,0.008,0.032,2.482,2.522,0,Normal
2,190,0.152,0.168,0.214,2.698,265.0,0.012,15,357,33.9,0.04,595.0,10.1,2.0,2.7,662.1,6.5,26.5,2.69,34.7,52.1,330,2.2452830188679247,0.016,0.0459999999999999,2.484,2.546,0,Normal
2,191,0.152,0.168,0.214,2.698,265.0,0.012,15,357,33.9,0.04,595.0,10.1,2.0,2.7,662.1,6.5,26.5,2.69,34.7,52.1,330,2.2452830188679247,0.016,0.0459999999999999,2.484,2.546,0,Normal
2,192,0.155,0.168,0.2,2.685,264.0,0.012,16,357,33.9,0.039,595.0,10.1,2.0,2.7,662.7,6.6,26.5,2.7,34.7,52.2,331,2.253787878787879,0.013,0.032,2.485,2.53,0,Normal
2,193,0.157,0.162,0.192,2.711,264.0,0.012,16,357,33.9,0.04,595.0,10.1,2.0,2.7,662.7,6.6,26.5,2.7,34.7,52.2,331,2.253787878787879,0.005,0.03,2.519,2.554,0,Normal
2,194,0.154,0.162,0.2,2.697,265.0,0.012,16,357,33.9,0.04,595.0,10.1,2.0,2.7,662.9,6.6,26.5,2.7,34.7,52.3,330,2.2452830188679247,0.008,0.038,2.497,2.543,0,Normal
2,195,0.152,0.174,0.208,2.703,265.0,0.009,17,357,34.0,0.04,595.0,10.1,2.0,2.7,662.9,6.6,26.5,2.7,34.7,52.3,330,2.2452830188679247,0.0219999999999999,0.034,2.495,2.551,0,Normal
2,196,0.148,0.165,0.214,2.704,265.0,0.012,17,357,34.0,0.04,595.0,10.1,2.0,2.7,663.0,6.7,26.5,2.7,34.7,52.4,330,2.2452830188679247,0.017,0.0489999999999999,2.49,2.556,0,Normal
2,197,0.148,0.165,0.214,2.704,265.0,0.012,17,357,34.0,0.04,595.0,10.1,2.0,2.7,662.6,6.7,26.5,2.69,34.7,52.4,330,2.2452830188679247,0.017,0.0489999999999999,2.49,2.556,0,Normal
2,198,0.158,0.172,0.192,2.691,264.0,0.012,17,357,34.0,0.04,595.0,10.1,2.0,2.7,662.6,6.7,26.5,2.69,34.7,52.4,331,2.253787878787879,0.0139999999999999,0.02,2.499,2.533,0,Normal
2,199,0.152,0.165,0.19100000000000006,2.723,264.0,0.012,17,357,34.0,0.04,595.0,10.1,2.0,2.7,661.8,6.7,26.5,2.69,34.7,52.4,331,2.253787878787879,0.013,0.0189999999999999,2.539,2.571,0,Normal
2,200,0.156,0.17,0.197,2.721,264.0,0.014,16,357,34.0,0.04,595.0,10.1,2.0,2.7,661.8,6.7,26.5,2.69,34.7,52.4,331,2.253787878787879,0.014,0.0269999999999999,2.524,2.565,1,Other
2,201,0.15,0.17,0.208,2.698,265.0,0.012,16,357,34.0,0.04,596.0,10.1,2.0,2.7,661.1,6.7,26.5,2.71,34.7,52.4,331,2.249056603773585,0.02,0.0379999999999999,2.49,2.548,0,Normal
2,202,0.156,0.176,0.202,2.688,265.0,0.012,16,361,34.0,0.038,596.0,10.1,2.0,2.7,661.1,6.7,26.5,2.71,34.7,52.4,331,2.249056603773585,0.0199999999999999,0.026,2.486,2.532,0,Normal
2,203,0.144,0.164,0.195,2.704,265.0,0.012,16,359,34.0,0.039,596.0,10.1,2.0,2.7,660.0,6.7,26.5,2.71,34.7,52.4,331,2.249056603773585,0.02,0.031,2.5090000000000003,2.56,0,Normal
2,204,0.154,0.163,0.194,2.715,265.0,0.012,17,359,34.0,0.039,596.0,10.1,2.0,2.7,658.9,6.6,26.5,2.7,34.7,52.5,331,2.249056603773585,0.009,0.031,2.521,2.561,0,Normal
2,205,0.16,0.164,0.19100000000000006,2.712,265.0,0.011,16,346,34.0,0.04,595.0,10.1,2.0,2.7,658.9,6.6,26.5,2.7,34.7,52.5,330,2.2452830188679247,0.004,0.0259999999999999,2.522,2.552,0,Normal
2,206,0.16,0.174,0.2,2.717,265.0,0.012,17,346,34.1,0.04,595.0,10.1,2.0,2.7,658.3,6.6,26.6,2.72,34.8,52.4,330,2.2452830188679247,0.0139999999999999,0.026,2.517,2.557,0,Normal
2,207,0.16,0.162,0.21,2.725,265.0,0.014,17,346,34.0,0.04,596.0,10.1,2.0,2.7,658.3,6.6,26.6,2.72,34.8,52.4,331,2.249056603773585,0.002,0.0479999999999999,2.515,2.565,0,Normal
2,208,0.149,0.168,0.206,2.704,264.0,0.011,15,354,34.0,0.04,594.0,10.1,2.0,2.7,657.7,6.6,26.6,2.71,34.9,52.1,330,2.25,0.019,0.0379999999999999,2.498,2.555,1,Other
2,209,0.149,0.168,0.206,2.704,264.0,0.011,15,354,34.0,0.04,594.0,10.1,2.0,2.7,657.7,6.6,26.6,2.71,34.9,52.1,330,2.25,0.019,0.0379999999999999,2.498,2.555,0,Normal
2,210,0.154,0.176,0.198,2.702,265.0,0.012,16,355,34.0,0.04,596.0,10.1,2.0,2.7,657.5,6.6,26.6,2.7,34.9,52.0,331,2.249056603773585,0.0219999999999999,0.022,2.504,2.548,0,Normal
2,211,0.154,0.164,0.198,2.722,265.0,0.013,16,354,33.9,0.039,596.0,10.1,2.0,2.7,657.5,6.6,26.6,2.7,34.9,52.0,331,2.249056603773585,0.01,0.034,2.524,2.568,0,Normal
2,212,0.154,0.174,0.197,2.681,265.0,0.012,17,355,34.0,0.04,595.0,10.1,2.0,2.7,657.9,6.6,26.6,2.72,34.9,51.9,330,2.2452830188679247,0.0199999999999999,0.023,2.484,2.527,0,Normal
2,213,0.15,0.162,0.198,2.695,265.0,0.012,16,355,34.1,0.04,596.0,10.1,2.0,2.7,658.2,6.6,26.6,2.69,34.9,51.9,331,2.249056603773585,0.012,0.036,2.497,2.545,0,Normal
2,214,0.158,0.174,0.202,2.693,265.0,0.012,17,355,34.0,0.04,595.0,10.1,2.0,2.7,658.2,6.6,26.6,2.69,34.9,51.9,330,2.2452830188679247,0.0159999999999999,0.028,2.491,2.535,0,Normal
2,215,0.15,0.166,0.2,2.68,265.0,0.012,16,355,34.0,0.04,595.0,10.1,2.0,2.7,658.8,6.6,26.6,2.7,34.9,52.0,330,2.2452830188679247,0.016,0.034,2.48,2.53,0,Normal
2,216,0.157,0.166,0.204,2.723,264.0,0.011,16,354,34.0,0.04,595.0,10.1,2.0,2.7,658.8,6.6,26.6,2.7,34.9,52.0,331,2.253787878787879,0.009,0.0379999999999999,2.519,2.566,0,Normal
2,217,0.158,0.172,0.198,2.676,265.0,0.012,16,355,34.0,0.04,595.0,10.1,2.0,2.7,659.5,6.7,26.6,2.71,34.9,52.1,330,2.2452830188679247,0.0139999999999999,0.026,2.478,2.518,0,Normal
2,218,0.156,0.162,0.206,2.713,264.0,0.013,17,355,33.9,0.04,595.0,10.1,2.0,2.7,659.5,6.7,26.6,2.71,34.9,52.1,331,2.253787878787879,0.006,0.0439999999999999,2.507,2.557,0,Normal
2,219,0.156,0.162,0.206,2.713,264.0,0.012,18,355,33.9,0.04,595.0,10.1,2.0,2.7,660.3,6.7,26.6,2.69,35.0,52.1,331,2.253787878787879,0.006,0.0439999999999999,2.507,2.557,0,Normal
2,220,0.16,0.166,0.2,2.709,264.0,0.012,15,354,33.9,0.04,594.0,10.1,2.0,2.7,660.4,6.7,26.6,2.7,35.0,51.8,330,2.25,0.006,0.034,2.509,2.549,0,Normal
2,221,0.16,0.173,0.214,2.711,264.0,0.012,15,354,33.9,0.04,595.0,10.1,2.0,2.7,660.4,6.7,26.6,2.7,35.0,51.8,331,2.253787878787879,0.0129999999999999,0.041,2.497,2.551,0,Normal
2,222,0.146,0.162,0.208,2.706,264.0,0.014,17,355,33.9,0.04,595.0,10.1,2.0,2.7,660.0,6.6,26.7,2.71,35.0,51.7,331,2.253787878787879,0.016,0.0459999999999999,2.498,2.56,0,Normal
2,223,0.152,0.176,0.208,2.71,264.0,0.012,16,355,34.0,0.039,595.0,10.1,2.0,2.7,660.0,6.6,26.7,2.71,35.0,51.7,331,2.253787878787879,0.0239999999999999,0.032,2.502,2.558,0,Normal
2,224,0.156,0.168,0.204,2.692,264.0,0.012,16,355,34.0,0.04,594.0,10.1,2.0,2.7,659.1,6.6,26.6,2.69,35.1,51.6,330,2.25,0.012,0.0359999999999999,2.488,2.536,0,Normal
2,225,0.153,0.166,0.204,2.688,265.0,0.012,16,355,34.0,0.038,596.0,10.1,2.0,2.7,659.1,6.6,26.6,2.69,35.1,51.6,331,2.249056603773585,0.013,0.0379999999999999,2.484,2.535,0,Normal
2,226,0.15,0.162,0.194,2.708,264.0,0.011,15,355,34.0,0.04,595.0,10.1,2.0,2.7,657.5,6.6,26.6,2.7,35.2,51.6,331,2.253787878787879,0.012,0.032,2.514,2.5580000000000003,0,Normal
2,227,0.156,0.158,0.202,2.689,265.0,0.011,16,355,34.0,0.039,595.0,10.1,2.0,2.7,655.9,6.6,26.7,2.71,35.2,51.8,330,2.2452830188679247,0.002,0.044,2.487,2.533,0,Normal
2,228,0.158,0.172,0.202,2.703,265.0,0.012,15,355,34.0,0.04,596.0,10.1,2.0,2.7,655.9,6.6,26.7,2.71,35.2,51.8,331,2.249056603773585,0.0139999999999999,0.03,2.501,2.545,0,Normal
2,229,0.15,0.17,0.206,2.696,265.0,0.011,15,355,34.0,0.04,595.0,10.1,2.0,2.7,654.7,6.6,26.7,2.72,35.3,51.7,330,2.2452830188679247,0.02,0.0359999999999999,2.49,2.5460000000000003,1,Short_Shot
2,230,0.154,0.165,0.2,2.696,265.0,0.011,17,355,34.1,0.04,595.0,10.1,2.0,2.7,654.7,6.6,26.7,2.72,35.3,51.7,330,2.2452830188679247,0.011,0.035,2.496,2.5420000000000003,0,Normal
2,231,0.16,0.162,0.212,2.722,265.0,0.012,16,354,34.0,0.037,595.0,10.1,2.0,2.7,653.9,6.7,26.7,2.69,35.5,51.3,330,2.2452830188679247,0.002,0.0499999999999999,2.51,2.562,0,Normal
2,232,0.16,0.164,0.2,2.705,264.0,0.012,17,355,34.0,0.039,594.0,10.1,2.0,2.7,653.9,6.7,26.7,2.69,35.5,51.3,330,2.25,0.004,0.036,2.505,2.545,0,Normal
2,233,0.16,0.164,0.2,2.705,264.0,0.012,17,355,34.0,0.039,594.0,10.1,2.0,2.7,652.7,6.7,26.7,2.71,35.5,50.9,330,2.25,0.004,0.036,2.505,2.545,0,Normal
2,234,0.162,0.162,0.19100000000000006,2.694,264.0,0.012,17,354,34.0,0.04,595.0,10.1,2.0,2.7,652.1,6.7,26.7,2.71,35.5,50.5,331,2.253787878787879,0.0,0.0279999999999999,2.504,2.532,0,Normal
2,235,0.162,0.162,0.19100000000000006,2.694,264.0,0.012,17,354,34.0,0.04,595.0,10.1,2.0,2.7,652.1,6.7,26.7,2.71,35.5,50.5,331,2.253787878787879,0.0,0.0279999999999999,2.504,2.532,0,Normal
2,236,0.153,0.166,0.198,2.714,265.0,0.011,16,354,34.1,0.04,595.0,10.1,2.0,2.7,651.1,6.7,26.7,2.7,35.5,50.3,330,2.2452830188679247,0.013,0.032,2.516,2.561,0,Normal
2,237,0.16,0.172,0.2,2.716,265.0,0.014,17,364,34.8,0.042,595.0,10.1,2.0,2.7,651.1,6.7,26.7,2.7,35.5,50.3,330,2.2452830188679247,0.0119999999999999,0.028,2.516,2.556,0,Normal
2,238,0.16,0.17,0.198,2.696,264.0,0.012,17,364,34.0,0.039,595.0,10.1,2.0,2.7,651.0,6.7,26.7,2.7,35.5,50.5,331,2.253787878787879,0.01,0.0279999999999999,2.498,2.536,0,Normal
2,239,0.153,0.172,0.208,2.712,264.0,0.014,17,364,34.0,0.04,595.0,10.1,2.0,2.7,651.0,6.7,26.7,2.7,35.5,50.5,331,2.253787878787879,0.0189999999999999,0.036,2.504,2.559,0,Normal
2,240,0.155,0.164,0.21,2.713,265.0,0.012,18,355,34.1,0.041,596.0,10.1,2.0,2.7,650.4,6.7,26.7,2.71,35.5,50.5,331,2.249056603773585,0.009,0.0459999999999999,2.503,2.5580000000000003,1,Blow_Hole
2,241,0.155,0.164,0.21,2.713,265.0,0.012,18,355,34.1,0.041,596.0,10.1,2.0,2.7,649.1,6.6,26.7,2.66,35.5,50.6,331,2.249056603773585,0.009,0.0459999999999999,2.503,2.5580000000000003,0,Normal
2,242,0.16,0.166,0.206,2.689,264.0,0.012,17,355,34.0,0.039,595.0,10.1,2.0,2.7,649.1,6.6,26.7,2.66,35.5,50.6,331,2.253787878787879,0.006,0.0399999999999999,2.483,2.529,0,Normal
2,243,0.158,0.164,0.214,2.713,264.0,0.012,17,355,34.0,0.04,594.0,10.1,2.0,2.7,647.8,6.6,26.7,2.7,35.5,50.5,330,2.25,0.006,0.0499999999999999,2.499,2.555,0,Normal
2,244,0.156,0.172,0.21,2.713,264.0,0.013,17,355,34.0,0.039,594.0,10.1,2.0,2.7,647.8,6.6,26.7,2.7,35.5,50.5,330,2.25,0.0159999999999999,0.038,2.503,2.557,0,Normal
2,245,0.157,0.164,0.214,2.703,264.0,0.012,18,355,33.9,0.042,595.0,10.1,2.0,2.7,646.3,6.6,26.7,2.7,35.5,50.2,331,2.253787878787879,0.007,0.0499999999999999,2.489,2.546,0,Normal
