Id,Product_Type,Shot,Velocity_1,Velocity_2,Velocity_3,High_Velocity,Cylinder_Pressure,Rapid_Rise_Time,Biscuit_Thickness,Clamping_Force,Cycle_Time,Pressure_Rise_Time,Casting_Pressure,Spray_Time,Spray_1_Time,Spray_2_Time,Melting_Furnace_Temp,Air_Pressure,Air_Pressure_Min,Air_Pressure_Max,Coolant_Temp,Coolant_Temp_Min,Coolant_Temp_Max,Coolant_Pressure,Factory_Temp,Factory_Temp_Min,Factory_Temp_Max,Factory_Humidity,Factory_Humidity_Min,Factory_Humidity_Max,Short_Shot_1,Bubble_1,Exfoliation_1,Blow_Hole_1,Stain_1,Dent_1,Deformation_1,Contamination_1,Impurity_1,Crack_1,Scratch_1,Buring_Mark_1,Inclusions_1,Short_Shot_2,Bubble_2,Exfoliation_2,Blow_Hole_2,Stain_2,Dent_2,Deformation_2,Contamination_2,Impurity_2,Crack_2,Scratch_2,Buring_Mark_2,Inclusions_2,Vel_1_2_Diff,Vel_2_3_Diff,Vel_Total_Range,Any_Defect
3611108,1,108,0.142,0.168,0.174,2.111,235,0.008,13,257,22.6,0.037,1135,9.7,1.2,0.7,715.9,4.7,3,9,26.5,10,50,2.61,35.2,18.0,22.0,57.8,18.0,22.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.026000000000000023,0.005999999999999978,0.032,0
3612108,1,108,0.142,0.168,0.174,2.111,235,0.008,13,257,22.6,0.037,1135,9.7,1.2,0.7,715.9,4.7,3,9,26.5,10,50,2.61,35.2,18.0,22.0,57.8,18.0,22.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.026000000000000023,0.005999999999999978,0.032,0
3613109,1,109,0.138,0.166,0.174,2.113,239,0.008,13,257,22.6,0.037,1154,9.7,1.2,0.7,715.9,4.7,3,9,26.5,10,50,2.61,35.2,18.0,22.0,57.8,18.0,22.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.027999999999999997,0.00799999999999998,0.035999999999999976,0
3614109,1,109,0.138,0.166,0.174,2.113,239,0.008,13,257,22.6,0.037,1154,9.7,1.2,0.7,715.9,4.7,3,9,26.5,10,50,2.61,35.2,18.0,22.0,57.8,18.0,22.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.027999999999999997,0.00799999999999998,0.035999999999999976,0
3615110,1,110,0.139,0.166,0.182,2.136,239,0.008,13,257,22.7,0.037,1155,9.7,1.2,0.7,715.9,4.7,3,9,26.5,10,50,2.61,35.2,18.0,22.0,57.8,18.0,22.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.026999999999999996,0.015999999999999986,0.04299999999999998,0
3616110,1,110,0.139,0.166,0.182,2.136,239,0.008,13,257,22.7,0.037,1155,9.7,1.2,0.7,715.9,4.7,3,9,26.5,10,50,2.61,35.2,18.0,22.0,57.8,18.0,22.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.026999999999999996,0.015999999999999986,0.04299999999999998,0
3617111,1,111,0.146,0.168,0.178,2.14,239,0.008,13,255,22.6,0.037,1154,9.7,1.2,0.7,717.8,4.8,3,9,26.5,10,50,2.64,35.2,18.0,22.0,57.7,18.0,22.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02200000000000002,0.009999999999999981,0.032,0
3618111,1,111,0.146,0.168,0.178,2.14,239,0.008,13,255,22.6,0.037,1154,9.7,1.2,0.7,717.8,4.8,3,9,26.5,10,50,2.64,35.2,18.0,22.0,57.7,18.0,22.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02200000000000002,0.009999999999999981,0.032,0
3619112,1,112,0.142,0.168,0.186,2.136,238,0.008,12,257,22.6,0.038,1154,9.7,1.2,0.7,717.8,4.8,3,9,26.5,10,50,2.64,35.2,18.0,22.0,57.7,18.0,22.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.026000000000000023,0.017999999999999988,0.04400000000000001,0
3620112,1,112,0.142,0.168,0.186,2.136,238,0.008,12,257,22.6,0.038,1154,9.7,1.2,0.7,717.8,4.8,3,9,26.5,10,50,2.64,35.2,18.0,22.0,57.7,18.0,22.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.026000000000000023,0.017999999999999988,0.04400000000000001,0
3621113,1,113,0.141,0.168,0.174,2.094,234,0.008,11,257,22.7,0.035,1133,9.7,1.2,0.7,719.5,4.8,3,9,26.5,10,50,2.64,35.1,18.0,22.0,57.4,18.0,22.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.027000000000000024,0.005999999999999978,0.033,0
3622113,1,113,0.141,0.168,0.174,2.094,234,0.008,11,257,22.7,0.035,1133,9.7,1.2,0.7,719.5,4.8,3,9,26.5,10,50,2.64,35.1,18.0,22.0,57.4,18.0,22.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.027000000000000024,0.005999999999999978,0.033,0
3623114,1,114,0.141,0.17,0.182,2.153,239,0.008,11,255,22.6,0.044,1155,9.7,1.2,0.7,719.5,4.8,3,9,26.5,10,50,2.64,35.1,18.0,22.0,57.4,18.0,22.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.029000000000000026,0.011999999999999983,0.04100000000000001,0
3624114,1,114,0.141,0.17,0.182,2.153,239,0.008,11,255,22.6,0.044,1155,9.7,1.2,0.7,719.5,4.8,3,9,26.5,10,50,2.64,35.1,18.0,22.0,57.4,18.0,22.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.029000000000000026,0.011999999999999983,0.04100000000000001,0
3625115,1,115,0.142,0.166,0.18,2.112,234,0.008,11,257,22.6,0.038,1135,9.7,1.2,0.7,719.5,4.8,3,9,26.5,10,50,2.64,35.1,18.0,22.0,57.4,18.0,22.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02400000000000002,0.013999999999999985,0.038000000000000006,0
3626115,1,115,0.142,0.166,0.18,2.112,234,0.008,11,257,22.6,0.038,1135,9.7,1.2,0.7,719.5,4.8,3,9,26.5,10,50,2.64,35.1,18.0,22.0,57.4,18.0,22.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02400000000000002,0.013999999999999985,0.038000000000000006,0
3627116,1,116,0.142,0.166,0.184,2.103,239,0.005,12,258,22.6,0.037,1155,9.7,1.2,0.7,721.1,4.9,3,9,26.5,10,50,2.65,34.9,18.0,22.0,58.0,18.0,22.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02400000000000002,0.017999999999999988,0.04200000000000001,0
3628116,1,116,0.142,0.166,0.184,2.103,239,0.005,12,258,22.6,0.037,1155,9.7,1.2,0.7,721.1,4.9,3,9,26.5,10,50,2.65,34.9,18.0,22.0,58.0,18.0,22.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02400000000000002,0.017999999999999988,0.04200000000000001,0
3629117,1,117,0.144,0.164,0.178,2.104,239,0.006,12,257,22.6,0.035,1155,9.7,1.2,0.7,721.1,4.9,3,9,26.5,10,50,2.65,34.9,18.0,22.0,58.0,18.0,22.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.020000000000000018,0.013999999999999985,0.034,0
3630117,1,117,0.144,0.164,0.178,2.104,239,0.006,12,257,22.6,0.035,1155,9.7,1.2,0.7,721.1,4.9,3,9,26.5,10,50,2.65,34.9,18.0,22.0,58.0,18.0,22.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.020000000000000018,0.013999999999999985,0.034,0
3631118,1,118,0.144,0.166,0.186,2.154,239,0.008,10,257,22.7,0.038,1156,9.7,1.2,0.7,722.6,4.8,3,9,26.5,10,50,2.62,34.5,18.0,22.0,58.9,18.0,22.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02200000000000002,0.01999999999999999,0.04200000000000001,0
3632118,1,118,0.144,0.166,0.186,2.154,239,0.008,10,257,22.7,0.038,1156,9.7,1.2,0.7,722.6,4.8,3,9,26.5,10,50,2.62,34.5,18.0,22.0,58.9,18.0,22.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02200000000000002,0.01999999999999999,0.04200000000000001,0
3633119,1,119,0.144,0.164,0.176,2.134,234,0.007,11,258,22.6,0.035,1135,9.7,1.2,0.7,722.6,4.8,3,9,26.5,10,50,2.62,34.5,18.0,22.0,58.9,18.0,22.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.020000000000000018,0.011999999999999983,0.032,0
3634119,1,119,0.144,0.164,0.176,2.134,234,0.007,11,258,22.6,0.035,1135,9.7,1.2,0.7,722.6,4.8,3,9,26.5,10,50,2.62,34.5,18.0,22.0,58.9,18.0,22.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.020000000000000018,0.011999999999999983,0.032,0
3635120,1,120,0.142,0.168,0.176,2.159,239,0.009,10,258,22.6,0.036,1154,9.7,1.2,0.7,722.6,4.8,3,9,26.5,10,50,2.62,34.5,18.0,22.0,58.9,18.0,22.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.026000000000000023,0.00799999999999998,0.034,0
3636120,1,120,0.142,0.168,0.176,2.159,239,0.009,10,258,22.6,0.036,1154,9.7,1.2,0.7,722.6,4.8,3,9,26.5,10,50,2.62,34.5,18.0,22.0,58.9,18.0,22.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.026000000000000023,0.00799999999999998,0.034,0
3637121,1,121,0.142,0.168,0.176,2.159,239,0.009,10,258,22.6,0.036,1154,9.7,1.2,0.7,724.4,4.8,3,9,26.5,10,50,2.62,34.0,18.0,22.0,60.0,18.0,22.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.026000000000000023,0.00799999999999998,0.034,0
3638121,1,121,0.142,0.168,0.176,2.159,239,0.009,10,258,22.6,0.036,1154,9.7,1.2,0.7,724.4,4.8,3,9,26.5,10,50,2.62,34.0,18.0,22.0,60.0,18.0,22.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.026000000000000023,0.00799999999999998,0.034,0
3639122,1,122,0.14,0.166,0.186,2.118,239,0.008,11,258,22.6,0.035,1155,9.7,1.2,0.7,724.4,4.8,3,9,26.5,10,50,2.62,34.0,18.0,22.0,60.0,18.0,22.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.025999999999999995,0.01999999999999999,0.045999999999999985,0
3640122,1,122,0.14,0.166,0.186,2.118,239,0.008,11,258,22.6,0.035,1155,9.7,1.2,0.7,724.4,4.8,3,9,26.5,10,50,2.62,34.0,18.0,22.0,60.0,18.0,22.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.025999999999999995,0.01999999999999999,0.045999999999999985,0
3641123,1,123,0.142,0.168,0.184,2.11,234,0.008,10,258,22.7,0.038,1135,9.7,1.2,0.7,724.4,4.8,3,9,26.5,10,50,2.62,34.0,18.0,22.0,60.0,18.0,22.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.026000000000000023,0.015999999999999986,0.04200000000000001,0
3642123,1,123,0.142,0.168,0.184,2.11,234,0.008,10,258,22.7,0.038,1135,9.7,1.2,0.7,724.4,4.8,3,9,26.5,10,50,2.62,34.0,18.0,22.0,60.0,18.0,22.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.026000000000000023,0.015999999999999986,0.04200000000000001,0
3643124,1,124,0.144,0.166,0.182,2.106,239,0.008,10,259,22.5,0.036,1156,9.7,1.2,0.7,725.5,4.8,3,9,26.5,10,50,2.6,33.4,18.0,22.0,61.2,18.0,22.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02200000000000002,0.015999999999999986,0.038000000000000006,0
3644124,1,124,0.144,0.166,0.182,2.106,239,0.008,10,259,22.5,0.036,1156,9.7,1.2,0.7,725.5,4.8,3,9,26.5,10,50,2.6,33.4,18.0,22.0,61.2,18.0,22.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02200000000000002,0.015999999999999986,0.038000000000000006,0
3645125,1,125,0.144,0.166,0.174,2.143,235,0.007,11,259,22.4,0.036,1135,9.7,1.2,0.7,725.5,4.8,3,9,26.5,10,50,2.6,33.4,18.0,22.0,61.2,18.0,22.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02200000000000002,0.00799999999999998,0.03,0
3646125,1,125,0.144,0.166,0.174,2.143,235,0.007,11,259,22.4,0.036,1135,9.7,1.2,0.7,725.5,4.8,3,9,26.5,10,50,2.6,33.4,18.0,22.0,61.2,18.0,22.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02200000000000002,0.00799999999999998,0.03,0
3647126,1,126,0.144,0.166,0.18,2.103,239,0.008,11,258,22.6,0.035,1156,9.7,1.2,0.7,726.2,4.7,3,9,26.5,10,50,2.62,33.0,18.0,22.0,62.3,18.0,22.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02200000000000002,0.013999999999999985,0.036000000000000004,0
3648126,1,126,0.144,0.166,0.18,2.103,239,0.008,11,258,22.6,0.035,1156,9.7,1.2,0.7,726.2,4.7,3,9,26.5,10,50,2.62,33.0,18.0,22.0,62.3,18.0,22.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02200000000000002,0.013999999999999985,0.036000000000000004,0
3649127,1,127,0.142,0.166,0.178,2.129,239,0.008,12,259,22.6,0.035,1156,9.7,1.2,0.7,726.2,4.7,3,9,26.5,10,50,2.62,33.0,18.0,22.0,62.3,18.0,22.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02400000000000002,0.011999999999999983,0.036000000000000004,0
3650127,1,127,0.142,0.166,0.178,2.129,239,0.008,12,259,22.6,0.035,1156,9.7,1.2,0.7,726.2,4.7,3,9,26.5,10,50,2.62,33.0,18.0,22.0,62.3,18.0,22.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02400000000000002,0.011999999999999983,0.036000000000000004,0
3651128,1,128,0.144,0.168,0.188,2.123,239,0.007,11,259,22.6,0.035,1155,9.7,1.2,0.7,726.2,4.7,3,9,26.5,10,50,2.62,33.0,18.0,22.0,62.3,18.0,22.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02400000000000002,0.01999999999999999,0.04400000000000001,0
3652128,1,128,0.144,0.168,0.188,2.123,239,0.007,11,259,22.6,0.035,1155,9.7,1.2,0.7,726.2,4.7,3,9,26.5,10,50,2.62,33.0,18.0,22.0,62.3,18.0,22.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02400000000000002,0.01999999999999999,0.04400000000000001,0
3653129,1,129,0.141,0.168,0.186,2.131,239,0.008,11,259,22.6,0.035,1156,9.7,1.2,0.7,727.0,4.7,3,9,26.5,10,50,2.62,32.8,18.0,22.0,63.3,18.0,22.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.027000000000000024,0.017999999999999988,0.04500000000000001,0
3654129,1,129,0.141,0.168,0.186,2.131,239,0.008,11,259,22.6,0.035,1156,9.7,1.2,0.7,727.0,4.7,3,9,26.5,10,50,2.62,32.8,18.0,22.0,63.3,18.0,22.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.027000000000000024,0.017999999999999988,0.04500000000000001,0
3655130,1,130,0.144,0.168,0.182,2.132,239,0.007,11,254,22.6,0.035,1156,9.7,1.2,0.7,727.0,4.7,3,9,26.5,10,50,2.62,32.8,18.0,22.0,63.3,18.0,22.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02400000000000002,0.013999999999999985,0.038000000000000006,0
3656130,1,130,0.144,0.168,0.182,2.132,239,0.007,11,254,22.6,0.035,1156,9.7,1.2,0.7,727.0,4.7,3,9,26.5,10,50,2.62,32.8,18.0,22.0,63.3,18.0,22.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02400000000000002,0.013999999999999985,0.038000000000000006,0
3657131,1,131,0.144,0.168,0.186,2.138,235,0.007,13,254,22.6,0.038,1135,9.7,1.2,0.7,727.0,4.7,3,9,26.5,10,50,2.62,32.8,18.0,22.0,63.3,18.0,22.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02400000000000002,0.017999999999999988,0.04200000000000001,0
3658131,1,131,0.144,0.168,0.186,2.138,235,0.007,13,254,22.6,0.038,1135,9.7,1.2,0.7,727.0,4.7,3,9,26.5,10,50,2.62,32.8,18.0,22.0,63.3,18.0,22.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02400000000000002,0.017999999999999988,0.04200000000000001,0
3659132,1,132,0.144,0.166,0.18,2.147,239,0.007,12,253,22.5,0.037,1155,9.7,1.2,0.7,727.8,4.7,3,9,26.5,10,50,2.62,32.5,18.0,22.0,64.3,18.0,22.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02200000000000002,0.013999999999999985,0.036000000000000004,0
3660132,1,132,0.144,0.166,0.18,2.147,239,0.007,12,253,22.5,0.037,1155,9.7,1.2,0.7,727.8,4.7,3,9,26.5,10,50,2.62,32.5,18.0,22.0,64.3,18.0,22.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02200000000000002,0.013999999999999985,0.036000000000000004,0
3661133,1,133,0.146,0.168,0.174,2.116,239,0.008,13,253,22.6,0.037,1155,9.7,1.2,0.7,727.8,4.7,3,9,26.5,10,50,2.62,32.5,18.0,22.0,64.3,18.0,22.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02200000000000002,0.005999999999999978,0.027999999999999997,0
3662133,1,133,0.146,0.168,0.174,2.116,239,0.008,13,253,22.6,0.037,1155,9.7,1.2,0.7,727.8,4.7,3,9,26.5,10,50,2.62,32.5,18.0,22.0,64.3,18.0,22.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02200000000000002,0.005999999999999978,0.027999999999999997,0
3663134,1,134,0.144,0.168,0.182,2.128,235,0.008,13,253,22.6,0.037,1135,9.7,1.2,0.7,728.0,4.7,3,9,26.5,10,50,2.61,32.2,18.0,22.0,65.2,18.0,22.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02400000000000002,0.013999999999999985,0.038000000000000006,0
3664134,1,134,0.144,0.168,0.182,2.128,235,0.008,13,253,22.6,0.037,1135,9.7,1.2,0.7,728.0,4.7,3,9,26.5,10,50,2.61,32.2,18.0,22.0,65.2,18.0,22.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02400000000000002,0.013999999999999985,0.038000000000000006,0
3665135,1,135,0.144,0.168,0.187,2.136,239,0.008,13,253,22.5,0.035,1156,9.7,1.2,0.7,728.0,4.7,3,9,26.5,10,50,2.61,32.2,18.0,22.0,65.2,18.0,22.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02400000000000002,0.01899999999999999,0.04300000000000001,0
3666135,1,135,0.144,0.168,0.187,2.136,239,0.008,13,253,22.5,0.035,1156,9.7,1.2,0.7,728.0,4.7,3,9,26.5,10,50,2.61,32.2,18.0,22.0,65.2,18.0,22.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02400000000000002,0.01899999999999999,0.04300000000000001,0
3667136,1,136,0.142,0.168,0.189,2.12,234,0.008,12,253,22.6,0.038,1135,9.7,1.2,0.7,728.0,4.7,3,9,26.5,10,50,2.61,32.2,18.0,22.0,65.2,18.0,22.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.026000000000000023,0.02099999999999999,0.047000000000000014,0
3668136,1,136,0.142,0.168,0.189,2.12,234,0.008,12,253,22.6,0.038,1135,9.7,1.2,0.7,728.0,4.7,3,9,26.5,10,50,2.61,32.2,18.0,22.0,65.2,18.0,22.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.026000000000000023,0.02099999999999999,0.047000000000000014,0
3669137,1,137,0.142,0.168,0.182,2.126,239,0.008,12,253,22.6,0.036,1155,9.7,1.2,0.7,728.0,4.7,3,9,26.5,10,50,2.63,32.0,18.0,22.0,65.9,18.0,22.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.026000000000000023,0.013999999999999985,0.04000000000000001,0
3670137,1,137,0.142,0.168,0.182,2.126,239,0.008,12,253,22.6,0.036,1155,9.7,1.2,0.7,728.0,4.7,3,9,26.5,10,50,2.63,32.0,18.0,22.0,65.9,18.0,22.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.026000000000000023,0.013999999999999985,0.04000000000000001,0
3671138,1,138,0.142,0.168,0.182,2.126,239,0.008,12,253,22.6,0.036,1155,9.7,1.2,0.7,728.0,4.7,3,9,26.5,10,50,2.63,32.0,18.0,22.0,65.9,18.0,22.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.026000000000000023,0.013999999999999985,0.04000000000000001,0
3672138,1,138,0.142,0.168,0.182,2.126,239,0.008,12,253,22.6,0.036,1155,9.7,1.2,0.7,728.0,4.7,3,9,26.5,10,50,2.63,32.0,18.0,22.0,65.9,18.0,22.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.026000000000000023,0.013999999999999985,0.04000000000000001,0
3673139,1,139,0.138,0.168,0.184,2.143,239,0.008,13,253,22.6,0.035,1156,9.7,1.2,0.7,728.0,4.7,3,9,26.5,10,50,2.63,32.0,18.0,22.0,65.9,18.0,22.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.03,0.015999999999999986,0.045999999999999985,0
3674139,1,139,0.138,0.168,0.184,2.143,239,0.008,13,253,22.6,0.035,1156,9.7,1.2,0.7,728.0,4.7,3,9,26.5,10,50,2.63,32.0,18.0,22.0,65.9,18.0,22.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.03,0.015999999999999986,0.045999999999999985,0
3675140,1,140,0.138,0.168,0.184,2.143,239,0.008,13,253,22.6,0.035,1156,9.7,1.2,0.7,728.0,4.6,3,9,26.5,10,50,2.63,32.0,18.0,22.0,66.4,18.0,22.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.03,0.015999999999999986,0.045999999999999985,0
3676140,1,140,0.138,0.168,0.184,2.143,239,0.008,13,253,22.6,0.035,1156,9.7,1.2,0.7,728.0,4.6,3,9,26.5,10,50,2.63,32.0,18.0,22.0,66.4,18.0,22.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.03,0.015999999999999986,0.045999999999999985,0
3677141,1,141,0.138,0.17,0.18,2.112,239,0.008,10,253,22.7,0.035,1156,9.7,1.2,0.7,728.0,4.6,3,9,26.5,10,50,2.63,32.0,18.0,22.0,66.4,18.0,22.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.032,0.009999999999999981,0.04199999999999998,0
3678141,1,141,0.138,0.17,0.18,2.112,239,0.008,10,253,22.7,0.035,1156,9.7,1.2,0.7,728.0,4.6,3,9,26.5,10,50,2.63,32.0,18.0,22.0,66.4,18.0,22.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.032,0.009999999999999981,0.04199999999999998,0
3679142,1,142,0.142,0.166,0.178,2.157,239,0.008,10,253,22.6,0.035,1156,9.7,1.2,0.7,727.2,4.7,3,9,26.6,10,50,2.62,31.9,18.0,22.0,66.9,18.0,22.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02400000000000002,0.011999999999999983,0.036000000000000004,0
3680142,1,142,0.142,0.166,0.178,2.157,239,0.008,10,253,22.6,0.035,1156,9.7,1.2,0.7,727.2,4.7,3,9,26.6,10,50,2.62,31.9,18.0,22.0,66.9,18.0,22.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02400000000000002,0.011999999999999983,0.036000000000000004,0
3681143,1,143,0.14,0.168,0.176,2.146,235,0.008,9,253,22.6,0.044,1136,9.7,1.2,0.7,727.2,4.7,3,9,26.6,10,50,2.62,31.9,18.0,22.0,66.9,18.0,22.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.027999999999999997,0.00799999999999998,0.035999999999999976,0
3682143,1,143,0.14,0.168,0.176,2.146,235,0.008,9,253,22.6,0.044,1136,9.7,1.2,0.7,727.2,4.7,3,9,26.6,10,50,2.62,31.9,18.0,22.0,66.9,18.0,22.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.027999999999999997,0.00799999999999998,0.035999999999999976,0
3683144,1,144,0.14,0.168,0.176,2.146,235,0.008,9,253,22.6,0.044,1136,9.7,1.2,0.7,727.2,4.7,3,9,26.6,10,50,2.62,31.9,18.0,22.0,66.9,18.0,22.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.027999999999999997,0.00799999999999998,0.035999999999999976,0
