id,Product_Type,Shot,Velocity_1,Velocity_2,Velocity_3,High_Velocity,Cylinder_Pressure,Biscuit_Thickness,Rapid_Rise_Time,Pressure_Rise_Time,Clamping_Force,Cycle_Time,Casting_Pressure,Spray_Time,Spray_1_Time,Spray_2_Time,Melting_Furnace_Temp,Air_Pressure,Coolant_Temp,Coolant_Pressure,Factory_Temp,Factory_Humidity,Pressure_Diff_ratio,clamp_per_press,temp_diff,press_time_ratio,spray_cycle_ratio,heat_index,Defect_Status,Defect_Type
5843521,2,521,0.144,0.166,0.198,2.515,265,19,0.011,0.033,375,35.9,596,12.1,2.0,2.0,642.7,6.0,26.8,2.75,32.0,62.1,2.249056603773585,0.6291946308724832,610.7,3.0000000000000004,0.3370473537604457,19.872,1,Short_Shot
5845522,2,522,0.154,0.168,0.198,2.506,265,20,0.009,0.033,377,35.9,596,12.1,2.0,2.0,642.7,6.0,26.8,2.75,32.0,62.1,2.249056603773585,0.6325503355704698,610.7,3.666666666666667,0.3370473537604457,19.872,0,Normal
5847523,2,523,0.152,0.164,0.198,2.516,265,19,0.012,0.036,375,35.9,595,12.1,2.0,2.0,642.8,6.0,26.8,2.71,32.0,62.1,2.2452830188679247,0.6302521008403361,610.8,2.9999999999999996,0.3370473537604457,19.872,0,Normal
5849524,2,524,0.16,0.162,0.194,2.494,265,19,0.012,0.033,377,35.9,595,12.1,2.0,2.0,642.8,6.0,26.8,2.71,32.0,62.1,2.2452830188679247,0.6336134453781512,610.8,2.75,0.3370473537604457,19.872,1,Short_Shot
5851525,2,525,0.149,0.176,0.204,2.481,265,18,0.011,0.035,377,35.9,596,12.1,2.0,2.0,642.2,6.0,26.8,2.73,32.0,62.2,2.249056603773585,0.6325503355704698,610.2,3.181818181818182,0.3370473537604457,19.904,1,Short_Shot
5853526,2,526,0.153,0.167,0.2,2.517,265,19,0.012,0.033,377,35.9,595,12.1,2.0,2.0,639.8,6.0,26.8,2.75,32.0,62.2,2.2452830188679247,0.6336134453781512,607.8,2.75,0.3370473537604457,19.904,0,Normal
5855527,2,527,0.152,0.166,0.19,2.503,265,20,0.012,0.034,377,35.9,596,12.1,2.0,2.0,639.8,6.0,26.8,2.75,32.0,62.2,2.249056603773585,0.6325503355704698,607.8,2.8333333333333335,0.3370473537604457,19.904,1,Stain
5857528,2,528,0.154,0.176,0.202,2.493,265,19,0.012,0.034,377,35.9,596,12.1,2.0,2.0,637.1,6.0,26.8,2.76,32.0,62.3,2.249056603773585,0.6325503355704698,605.1,2.8333333333333335,0.3370473537604457,19.936,1,Stain
5859529,2,529,0.156,0.164,0.2,2.518,265,19,0.012,0.036,377,35.9,596,12.1,2.0,2.0,637.1,6.0,26.8,2.76,32.0,62.3,2.249056603773585,0.6325503355704698,605.1,2.9999999999999996,0.3370473537604457,19.936,1,Stain
5861530,2,530,0.148,0.174,0.198,2.516,265,19,0.012,0.034,377,35.9,595,12.1,2.0,2.0,635.6,6.1,26.8,2.75,32.0,62.4,2.2452830188679247,0.6336134453781512,603.6,2.8333333333333335,0.3370473537604457,19.968,1,Short_Shot
5863536,2,536,0.158,0.166,0.204,2.505,265,21,0.012,0.038,379,36.2,597,12.2,2.0,2.0,657.3,6.6,26.9,2.73,32.2,62.9,2.2528301886792454,0.6348408710217756,625.0999999999999,3.1666666666666665,0.33701657458563533,20.253800000000002,0,Normal
5865537,2,537,0.16,0.172,0.198,2.514,265,19,0.011,0.035,381,36.1,596,12.2,2.0,2.0,657.9,6.5,26.9,2.76,32.3,62.8,2.249056603773585,0.639261744966443,625.6,3.181818181818182,0.3379501385041551,20.284399999999998,0,Normal
5867538,2,538,0.155,0.166,0.204,2.504,265,20,0.012,0.035,382,36.2,596,12.2,2.0,2.0,657.9,6.5,26.9,2.76,32.3,62.8,2.249056603773585,0.6409395973154363,625.6,2.916666666666667,0.33701657458563533,20.284399999999998,1,Short_Shot
5869539,2,539,0.154,0.174,0.194,2.512,265,21,0.012,0.036,386,36.1,595,12.2,2.0,2.0,658.4,6.5,26.9,2.75,32.3,62.8,2.2452830188679247,0.6487394957983194,626.1,2.9999999999999996,0.3379501385041551,20.284399999999998,0,Normal
5871540,2,540,0.158,0.164,0.202,2.514,265,20,0.011,0.035,388,36.1,595,12.2,2.0,2.0,659.4,6.5,26.9,2.74,32.3,62.7,2.2452830188679247,0.6521008403361345,627.1,3.181818181818182,0.3379501385041551,20.2521,0,Normal
5873541,2,541,0.16,0.164,0.206,2.512,265,20,0.012,0.036,379,36.2,596,12.2,2.0,2.0,659.4,6.5,26.9,2.74,32.3,62.7,2.249056603773585,0.6359060402684564,627.1,2.9999999999999996,0.33701657458563533,20.2521,1,Short_Shot
5875542,2,542,0.156,0.17,0.208,2.515,265,20,0.011,0.036,370,36.1,595,12.2,2.0,2.0,659.9,6.5,26.9,2.77,32.3,62.8,2.2452830188679247,0.6218487394957983,627.6,3.2727272727272725,0.3379501385041551,20.284399999999998,0,Normal
5877543,2,543,0.148,0.174,0.21,2.516,265,19,0.012,0.035,361,36.1,596,12.2,2.0,2.0,659.9,6.5,26.9,2.77,32.3,62.8,2.249056603773585,0.6057046979865772,627.6,2.916666666666667,0.3379501385041551,20.284399999999998,0,Normal
5879544,2,544,0.158,0.164,0.206,2.503,265,19,0.012,0.035,350,36.1,596,12.2,2.0,2.0,660.8,6.5,26.9,2.76,32.3,63.0,2.249056603773585,0.587248322147651,628.5,2.916666666666667,0.3379501385041551,20.349,1,Stain
5881545,2,545,0.146,0.168,0.208,2.508,265,19,0.012,0.035,350,36.1,596,12.2,2.0,2.0,661.3,6.5,26.9,2.74,32.3,63.3,2.249056603773585,0.587248322147651,629.0,2.916666666666667,0.3379501385041551,20.445899999999998,1,Stain
5883546,2,546,0.16,0.17,0.204,2.51,265,19,0.012,0.036,352,36.1,596,12.1,2.0,2.0,661.3,6.5,26.9,2.74,32.3,63.3,2.249056603773585,0.5906040268456376,629.0,2.9999999999999996,0.335180055401662,20.445899999999998,1,Stain
5885547,2,547,0.148,0.168,0.204,2.529,265,19,0.012,0.035,352,36.0,595,12.1,2.0,2.0,662.0,6.4,26.9,2.75,32.3,63.6,2.2452830188679247,0.5915966386554622,629.7,2.916666666666667,0.3361111111111111,20.542799999999996,1,Stain
5887548,2,548,0.148,0.164,0.203,2.512,265,18,0.012,0.036,354,36.1,595,12.1,2.0,2.0,662.0,6.4,26.9,2.75,32.3,63.6,2.2452830188679247,0.5949579831932773,629.7,2.9999999999999996,0.335180055401662,20.542799999999996,1,Stain
5889549,2,549,0.16,0.176,0.204,2.518,265,19,0.009,0.033,355,36.0,595,12.1,2.0,2.0,662.2,6.3,26.9,2.74,32.3,63.7,2.2452830188679247,0.5966386554621849,629.9000000000001,3.666666666666667,0.3361111111111111,20.5751,1,Stain
5891550,2,550,0.146,0.166,0.21,2.513,265,19,0.012,0.036,357,36.1,596,12.1,2.0,2.0,662.5,6.2,27.0,2.75,32.3,63.9,2.249056603773585,0.5989932885906041,630.2,2.9999999999999996,0.335180055401662,20.639699999999998,1,Stain
5893551,2,551,0.152,0.172,0.198,2.507,265,19,0.012,0.035,357,36.1,595,12.1,2.0,2.0,662.5,6.2,27.0,2.75,32.3,63.9,2.2452830188679247,0.6,630.2,2.916666666666667,0.335180055401662,20.639699999999998,1,Stain
5895552,2,552,0.158,0.174,0.203,2.489,265,19,0.011,0.036,359,36.1,596,12.1,2.0,2.0,662.3,6.2,27.0,2.75,32.3,64.2,2.249056603773585,0.6023489932885906,630.0,3.2727272727272725,0.335180055401662,20.7366,1,Stain
5897553,2,553,0.152,0.172,0.206,2.48,265,19,0.011,0.035,361,36.0,596,12.1,2.0,2.0,662.3,6.2,27.0,2.75,32.3,64.2,2.249056603773585,0.6057046979865772,630.0,3.181818181818182,0.3361111111111111,20.7366,1,Stain
5899554,2,554,0.162,0.168,0.203,2.521,265,17,0.012,0.041,359,36.0,596,12.1,2.0,2.0,661.8,6.2,27.0,2.71,32.3,64.6,2.249056603773585,0.6023489932885906,629.5,3.4166666666666665,0.3361111111111111,20.865799999999993,1,Stain
5901555,2,555,0.162,0.17,0.2,2.517,265,19,0.012,0.033,359,36.0,596,12.1,2.0,2.0,661.4,6.1,27.0,2.74,32.3,64.9,2.249056603773585,0.6023489932885906,629.1,2.75,0.3361111111111111,20.962699999999998,1,Stain
5903556,2,556,0.156,0.168,0.198,2.522,265,19,0.012,0.036,361,35.9,597,12.1,2.0,2.0,661.4,6.1,27.0,2.74,32.3,64.9,2.2528301886792454,0.6046901172529313,629.1,2.9999999999999996,0.3370473537604457,20.962699999999998,0,Normal
5905557,2,557,0.155,0.172,0.19,2.522,265,18,0.012,0.034,363,35.9,596,12.1,2.0,2.0,660.8,6.0,27.0,2.72,32.2,65.2,2.249056603773585,0.6090604026845637,628.5999999999999,2.8333333333333335,0.3370473537604457,20.9944,1,Short_Shot
5907558,2,558,0.16,0.171,0.2,2.511,265,19,0.012,0.036,364,35.9,596,12.1,2.0,2.0,660.8,6.0,27.0,2.72,32.2,65.2,2.249056603773585,0.610738255033557,628.5999999999999,2.9999999999999996,0.3370473537604457,20.9944,1,Short_Shot
5909559,2,559,0.16,0.171,0.2,2.511,265,19,0.012,0.036,364,35.9,596,12.1,2.0,2.0,660.3,6.0,27.0,2.75,32.2,65.5,2.249056603773585,0.610738255033557,628.0999999999999,2.9999999999999996,0.3370473537604457,21.091000000000005,0,Normal
5911560,2,560,0.158,0.166,0.202,2.498,264,19,0.01,0.036,368,36.0,595,12.1,2.0,2.0,659.8,5.9,27.0,2.72,32.2,65.8,2.253787878787879,0.6184873949579832,627.5999999999999,3.5999999999999996,0.3361111111111111,21.187600000000003,0,Normal
5913561,2,561,0.158,0.174,0.198,2.53,265,19,0.012,0.036,366,36.0,596,12.1,2.0,2.0,659.8,5.9,27.0,2.72,32.2,65.8,2.249056603773585,0.6140939597315436,627.5999999999999,2.9999999999999996,0.3361111111111111,21.187600000000003,1,Stain
5915562,2,562,0.149,0.164,0.208,2.515,264,19,0.011,0.033,366,36.0,595,12.1,2.0,2.0,659.6,5.8,27.0,2.73,32.2,66.2,2.253787878787879,0.6151260504201681,627.4,3.0000000000000004,0.3361111111111111,21.3164,1,Stain
5917563,2,563,0.16,0.164,0.196,2.518,265,19,0.012,0.034,366,36.0,595,12.1,2.0,2.0,659.6,5.8,27.0,2.73,32.2,66.2,2.2452830188679247,0.6151260504201681,627.4,2.8333333333333335,0.3361111111111111,21.3164,0,Normal
5919564,2,564,0.16,0.164,0.196,2.518,265,19,0.012,0.034,366,36.0,595,12.1,2.0,2.0,659.5,5.8,27.0,2.74,32.2,66.9,2.2452830188679247,0.6151260504201681,627.3,2.8333333333333335,0.3361111111111111,21.541800000000002,0,Normal
5921565,2,565,0.146,0.17,0.202,2.521,265,18,0.01,0.036,370,36.0,597,12.1,2.0,2.0,659.6,5.8,27.0,2.73,32.2,67.3,2.2528301886792454,0.6197654941373534,627.4,3.5999999999999996,0.3361111111111111,21.6706,0,Normal
5923566,2,566,0.146,0.17,0.202,2.521,265,18,0.01,0.036,370,36.0,597,12.1,2.0,2.0,659.6,5.8,27.0,2.73,32.2,67.3,2.2528301886792454,0.6197654941373534,627.4,3.5999999999999996,0.3361111111111111,21.6706,1,Blow_Hole
5925567,2,567,0.152,0.17,0.205,2.524,265,19,0.011,0.035,370,36.0,596,12.1,2.0,2.0,659.9,5.8,27.0,2.74,32.2,67.9,2.249056603773585,0.6208053691275168,627.6999999999999,3.181818181818182,0.3361111111111111,21.863800000000005,1,Short_Shot
5927568,2,568,0.16,0.168,0.194,2.534,265,18,0.012,0.036,370,36.0,596,12.1,2.0,2.0,659.9,5.8,27.0,2.74,32.2,67.9,2.249056603773585,0.6208053691275168,627.6999999999999,2.9999999999999996,0.3361111111111111,21.863800000000005,1,Short_Shot
5929569,2,569,0.158,0.166,0.212,2.492,265,20,0.012,0.036,372,36.0,596,12.1,2.0,2.0,660.1,5.8,27.0,2.76,32.1,68.3,2.249056603773585,0.6241610738255033,628.0,2.9999999999999996,0.3361111111111111,21.9243,0,Normal
5931570,2,570,0.154,0.166,0.206,2.494,265,20,0.012,0.036,372,35.9,596,12.1,2.0,2.0,659.9,5.8,27.0,2.76,32.1,68.4,2.249056603773585,0.6241610738255033,627.8,2.9999999999999996,0.3370473537604457,21.956400000000002,0,Normal
5933571,2,571,0.156,0.174,0.204,2.498,265,19,0.012,0.036,373,36.0,596,12.1,2.0,2.0,659.9,5.8,27.0,2.76,32.1,68.4,2.249056603773585,0.6258389261744967,627.8,2.9999999999999996,0.3361111111111111,21.956400000000002,1,Blow_Hole
5935572,2,572,0.157,0.166,0.202,2.527,265,17,0.011,0.041,373,36.0,596,12.1,2.0,2.0,659.6,5.8,27.0,2.75,32.1,68.4,2.249056603773585,0.6258389261744967,627.5,3.7272727272727275,0.3361111111111111,21.956400000000002,0,Normal
5937573,2,573,0.156,0.17,0.198,2.513,265,19,0.012,0.036,373,36.0,597,12.1,2.0,2.0,659.6,5.8,27.0,2.75,32.1,68.4,2.2528301886792454,0.6247906197654941,627.5,2.9999999999999996,0.3361111111111111,21.956400000000002,0,Normal
5939574,2,574,0.152,0.174,0.186,2.491,265,19,0.011,0.036,373,36.0,596,12.1,2.0,2.0,659.4,5.8,27.0,2.73,32.1,68.7,2.249056603773585,0.6258389261744967,627.3,3.2727272727272725,0.3361111111111111,22.0527,1,Blow_Hole
5941575,2,575,0.152,0.174,0.186,2.52,265,19,0.012,0.033,373,36.0,596,12.1,2.0,2.0,658.8,5.7,27.0,2.72,32.0,69.0,2.249056603773585,0.6258389261744967,626.8,2.75,0.3361111111111111,22.08,1,Short_Shot
5943576,2,576,0.152,0.174,0.198,2.506,265,20,0.012,0.036,373,36.0,596,12.1,2.0,2.0,658.8,5.7,27.0,2.72,32.0,69.0,2.249056603773585,0.6258389261744967,626.8,2.9999999999999996,0.3361111111111111,22.08,1,Blow_Hole
5945577,2,577,0.16,0.168,0.204,2.5,265,19,0.011,0.034,373,36.0,597,12.1,2.0,2.0,658.2,5.6,27.1,2.72,32.0,69.3,2.2528301886792454,0.6247906197654941,626.2,3.0909090909090913,0.3361111111111111,22.176,0,Normal
5947578,2,578,0.16,0.168,0.21,2.511,265,19,0.012,0.035,373,35.9,596,12.1,2.0,2.0,658.2,5.6,27.1,2.72,32.0,69.3,2.249056603773585,0.6258389261744967,626.2,2.916666666666667,0.3370473537604457,22.176,1,Short_Shot
5949579,2,579,0.156,0.172,0.206,2.519,265,19,0.011,0.035,373,36.0,595,12.1,2.0,2.0,657.5,5.5,27.1,2.76,32.0,69.5,2.2452830188679247,0.626890756302521,625.5,3.181818181818182,0.3361111111111111,22.24,0,Normal
5951580,2,580,0.158,0.166,0.197,2.512,265,18,0.011,0.037,373,35.9,596,12.1,2.0,2.0,657.1,5.4,27.1,2.76,32.0,69.4,2.249056603773585,0.6258389261744967,625.1,3.3636363636363638,0.3370473537604457,22.208000000000002,0,Normal
5953581,2,581,0.158,0.164,0.19,2.515,265,18,0.012,0.035,373,36.0,595,12.1,2.0,2.0,657.1,5.4,27.1,2.76,32.0,69.4,2.2452830188679247,0.626890756302521,625.1,2.916666666666667,0.3361111111111111,22.208000000000002,0,Normal
5955582,2,582,0.157,0.166,0.21,2.523,265,18,0.011,0.034,373,36.0,595,12.0,2.0,2.0,656.6,5.3,27.1,2.76,32.0,69.3,2.2452830188679247,0.626890756302521,624.6,3.0909090909090913,0.3333333333333333,22.176,0,Normal
5957583,2,583,0.157,0.166,0.21,2.53,265,18,0.012,0.036,375,36.1,595,12.0,2.0,2.0,656.6,5.3,27.1,2.76,32.0,69.3,2.2452830188679247,0.6302521008403361,624.6,2.9999999999999996,0.33240997229916897,22.176,0,Normal
5959584,2,584,0.144,0.166,0.198,2.51,265,18,0.012,0.034,377,36.0,595,12.0,2.0,2.0,656.3,5.3,27.1,2.75,32.0,69.4,2.2452830188679247,0.6336134453781512,624.3,2.8333333333333335,0.3333333333333333,22.208000000000002,1,Stain
5961585,2,585,0.146,0.172,0.206,2.515,265,19,0.012,0.033,379,36.0,596,12.0,2.0,2.0,656.1,5.2,27.1,2.75,32.0,69.2,2.249056603773585,0.6359060402684564,624.1,2.75,0.3333333333333333,22.144000000000002,0,Normal
5963586,2,586,0.154,0.176,0.204,2.533,264,18,0.013,0.035,379,36.0,595,12.0,2.0,2.0,656.1,5.2,27.1,2.75,32.0,69.2,2.253787878787879,0.6369747899159663,624.1,2.6923076923076925,0.3333333333333333,22.144000000000002,0,Normal
5965587,2,587,0.158,0.178,0.202,2.521,265,19,0.011,0.035,379,35.9,595,12.0,2.0,2.0,656.2,5.2,27.2,2.72,32.0,68.8,2.2452830188679247,0.6369747899159663,624.2,3.181818181818182,0.3342618384401114,22.016,0,Normal
5967588,2,588,0.16,0.174,0.2,2.53,265,18,0.012,0.036,379,35.9,596,12.0,2.0,2.0,656.2,5.2,27.2,2.72,32.0,68.8,2.249056603773585,0.6359060402684564,624.2,2.9999999999999996,0.3342618384401114,22.016,0,Normal
5969589,2,589,0.158,0.174,0.208,2.521,265,18,0.012,0.036,379,35.8,596,12.0,2.0,2.0,656.5,5.2,27.2,2.73,32.0,68.4,2.249056603773585,0.6359060402684564,624.5,2.9999999999999996,0.335195530726257,21.888,0,Normal
5971590,2,590,0.144,0.178,0.198,2.515,265,19,0.012,0.036,379,35.8,596,12.0,2.0,2.0,656.7,5.2,27.2,2.74,32.0,68.1,2.249056603773585,0.6359060402684564,624.7,2.9999999999999996,0.335195530726257,21.791999999999998,1,Short_Shot
5973591,2,591,0.162,0.17,0.202,2.544,265,17,0.012,0.033,379,35.8,596,12.0,2.0,2.0,656.7,5.2,27.2,2.74,32.0,68.1,2.249056603773585,0.6359060402684564,624.7,2.75,0.335195530726257,21.791999999999998,0,Normal
5975592,2,592,0.15,0.174,0.197,2.515,265,18,0.009,0.036,379,35.8,596,12.0,2.0,2.0,657.0,5.2,27.2,2.72,32.0,67.8,2.249056603773585,0.6359060402684564,625.0,4.0,0.335195530726257,21.695999999999998,0,Normal
5977593,2,593,0.156,0.168,0.204,2.5,265,18,0.012,0.035,379,35.9,596,12.0,2.0,2.0,657.0,5.2,27.2,2.72,32.0,67.8,2.249056603773585,0.6359060402684564,625.0,2.916666666666667,0.3342618384401114,21.695999999999998,0,Normal
5979594,2,594,0.158,0.162,0.203,2.529,265,18,0.012,0.036,379,35.9,596,12.0,2.0,2.0,657.1,5.2,27.2,2.73,32.0,67.5,2.249056603773585,0.6359060402684564,625.1,2.9999999999999996,0.3342618384401114,21.6,0,Normal
5981595,2,595,0.158,0.162,0.203,2.529,265,18,0.012,0.036,379,35.9,596,12.0,2.0,2.0,656.6,5.2,27.1,2.76,32.0,67.7,2.249056603773585,0.6359060402684564,624.6,2.9999999999999996,0.3342618384401114,21.664,0,Normal
5983596,2,596,0.158,0.168,0.194,2.505,265,18,0.012,0.035,379,35.9,596,12.0,2.0,2.0,656.6,5.2,27.1,2.76,32.0,67.7,2.249056603773585,0.6359060402684564,624.6,2.916666666666667,0.3342618384401114,21.664,0,Normal
5985597,2,597,0.158,0.17,0.202,2.524,265,17,0.012,0.033,381,35.8,596,12.0,2.0,2.0,656.4,5.2,27.1,2.74,32.0,67.8,2.249056603773585,0.639261744966443,624.4,2.75,0.335195530726257,21.695999999999998,1,Short_Shot
5987598,2,598,0.16,0.172,0.206,2.542,265,17,0.011,0.033,381,35.9,596,12.0,2.0,2.0,656.4,5.2,27.1,2.74,32.0,67.8,2.249056603773585,0.639261744966443,624.4,3.0000000000000004,0.3342618384401114,21.695999999999998,0,Normal
5989599,2,599,0.158,0.166,0.2,2.515,265,19,0.012,0.034,381,35.9,595,12.0,2.0,2.0,656.1,5.1,27.1,2.72,32.0,67.8,2.2452830188679247,0.6403361344537815,624.1,2.8333333333333335,0.3342618384401114,21.695999999999998,0,Normal
5991600,2,600,0.149,0.172,0.205,2.532,265,18,0.012,0.036,379,35.9,596,12.0,2.0,2.0,655.6,5.1,27.1,2.73,32.0,67.8,2.249056603773585,0.6359060402684564,623.6,2.9999999999999996,0.3342618384401114,21.695999999999998,1,Short_Shot
5993601,2,601,0.149,0.166,0.2,2.523,265,18,0.011,0.036,379,35.8,596,12.0,2.0,2.0,655.6,5.1,27.1,2.73,32.0,67.8,2.249056603773585,0.6359060402684564,623.6,3.2727272727272725,0.335195530726257,21.695999999999998,0,Normal
5995602,2,602,0.147,0.172,0.198,2.516,265,19,0.009,0.036,379,35.9,595,12.0,2.0,2.0,655.6,5.1,27.2,2.75,32.0,67.6,2.2452830188679247,0.6369747899159663,623.6,4.0,0.3342618384401114,21.631999999999998,0,Normal
5997603,2,603,0.16,0.17,0.2,2.506,265,19,0.012,0.036,379,35.8,596,12.0,2.0,2.0,655.6,5.1,27.2,2.75,32.0,67.6,2.249056603773585,0.6359060402684564,623.6,2.9999999999999996,0.335195530726257,21.631999999999998,0,Normal
5999604,2,604,0.156,0.168,0.2,2.485,265,20,0.011,0.035,379,35.9,595,12.0,2.0,2.0,655.5,5.1,27.1,2.73,32.0,67.3,2.2452830188679247,0.6369747899159663,623.5,3.181818181818182,0.3342618384401114,21.535999999999998,0,Normal
6001605,2,605,0.16,0.164,0.204,2.519,265,20,0.012,0.036,379,35.9,596,12.0,2.0,2.0,655.5,5.1,27.1,2.73,32.0,67.3,2.249056603773585,0.6359060402684564,623.5,2.9999999999999996,0.3342618384401114,21.535999999999998,0,Normal
6003606,2,606,0.16,0.168,0.202,2.524,265,19,0.012,0.036,381,35.8,597,12.0,2.0,2.0,655.5,5.1,27.1,2.73,32.0,67.3,2.2528301886792454,0.6381909547738693,623.5,2.9999999999999996,0.335195530726257,21.535999999999998,0,Normal
6005607,2,607,0.162,0.162,0.204,2.513,265,19,0.012,0.033,381,35.9,596,12.0,2.0,2.0,655.7,5.1,27.1,2.74,32.0,67.5,2.249056603773585,0.639261744966443,623.7,2.75,0.3342618384401114,21.6,1,Blow_Hole
6007608,2,608,0.158,0.165,0.2,2.507,265,20,0.012,0.036,381,35.9,596,12.0,2.0,2.0,655.7,5.1,27.1,2.74,32.0,67.5,2.249056603773585,0.639261744966443,623.7,2.9999999999999996,0.3342618384401114,21.6,0,Normal
6009609,2,609,0.158,0.166,0.205,2.5,265,20,0.01,0.036,381,36.0,596,12.0,2.0,2.0,656.4,5.2,27.1,2.76,32.0,67.5,2.249056603773585,0.639261744966443,624.4,3.5999999999999996,0.3333333333333333,21.6,0,Normal
6011610,2,610,0.16,0.166,0.206,2.496,265,20,0.011,0.036,381,35.9,595,12.0,2.0,2.0,656.7,5.2,27.1,2.74,32.0,67.7,2.2452830188679247,0.6403361344537815,624.7,3.2727272727272725,0.3342618384401114,21.664,0,Normal
6013611,2,611,0.158,0.17,0.206,2.52,265,19,0.012,0.035,381,35.9,596,12.0,2.0,2.0,656.7,5.2,27.1,2.74,32.0,67.7,2.249056603773585,0.639261744966443,624.7,2.916666666666667,0.3342618384401114,21.664,0,Normal
6015612,2,612,0.162,0.164,0.205,2.506,265,19,0.012,0.036,382,35.8,596,12.0,2.0,2.0,657.5,5.2,27.1,2.74,32.0,67.6,2.249056603773585,0.6409395973154363,625.5,2.9999999999999996,0.335195530726257,21.631999999999998,0,Normal
6017613,2,613,0.154,0.166,0.2,2.479,265,21,0.012,0.036,382,35.9,597,12.0,2.0,2.0,657.5,5.2,27.1,2.74,32.0,67.6,2.2528301886792454,0.6398659966499163,625.5,2.9999999999999996,0.3342618384401114,21.631999999999998,0,Normal
6019614,2,614,0.146,0.178,0.198,2.528,265,19,0.012,0.035,382,35.8,596,12.0,2.0,2.0,657.5,5.3,27.1,2.75,32.0,67.2,2.249056603773585,0.6409395973154363,625.5,2.916666666666667,0.335195530726257,21.504,1,Short_Shot
6021615,2,615,0.156,0.17,0.195,2.512,265,19,0.012,0.036,382,35.8,595,12.0,2.0,2.0,657.5,5.2,27.2,2.75,32.0,66.8,2.2452830188679247,0.6420168067226891,625.5,2.9999999999999996,0.335195530726257,21.375999999999998,1,Blow_Hole
6023616,2,616,0.15,0.164,0.21,2.514,265,20,0.012,0.036,382,35.8,596,12.0,2.0,2.0,657.5,5.2,27.2,2.75,32.0,66.8,2.249056603773585,0.6409395973154363,625.5,2.9999999999999996,0.335195530726257,21.375999999999998,0,Normal
6025617,2,617,0.158,0.178,0.198,2.519,265,19,0.011,0.035,384,35.7,596,12.0,2.0,2.0,657.0,5.2,27.2,2.74,32.0,66.7,2.249056603773585,0.6442953020134228,625.0,3.181818181818182,0.3361344537815126,21.344,0,Normal
6027618,2,618,0.148,0.16,0.2,2.493,265,20,0.01,0.038,382,35.8,596,12.0,2.0,2.0,657.0,5.2,27.2,2.74,32.0,66.7,2.249056603773585,0.6409395973154363,625.0,3.8,0.335195530726257,21.344,1,Short_Shot
6029619,2,619,0.156,0.172,0.196,2.52,265,19,0.012,0.035,384,35.8,595,12.0,2.0,2.0,656.3,5.2,27.2,2.74,32.0,66.5,2.2452830188679247,0.6453781512605042,624.3,2.916666666666667,0.335195530726257,21.28,0,Normal
6031620,2,620,0.152,0.164,0.203,2.488,265,20,0.01,0.035,384,35.8,596,12.0,2.0,2.0,655.1,5.2,27.1,2.73,32.1,66.3,2.249056603773585,0.6442953020134228,623.0,3.5000000000000004,0.335195530726257,21.2823,0,Normal
6033621,2,621,0.152,0.171,0.206,2.515,265,19,0.012,0.035,386,35.9,596,12.0,2.0,2.0,655.1,5.2,27.1,2.73,32.1,66.3,2.249056603773585,0.6476510067114094,623.0,2.916666666666667,0.3342618384401114,21.2823,0,Normal
6035622,2,622,0.157,0.164,0.202,2.514,265,19,0.012,0.036,384,35.9,596,12.0,2.0,2.0,654.2,5.2,27.1,2.72,32.1,66.0,2.249056603773585,0.6442953020134228,622.1,2.9999999999999996,0.3342618384401114,21.186,0,Normal
6037623,2,623,0.148,0.164,0.198,2.531,265,18,0.012,0.036,373,35.9,595,12.0,2.0,2.0,654.2,5.2,27.1,2.72,32.1,66.0,2.2452830188679247,0.626890756302521,622.1,2.9999999999999996,0.3342618384401114,21.186,0,Normal
6039624,2,624,0.158,0.166,0.206,2.504,265,18,0.011,0.035,361,35.9,597,12.1,2.0,2.0,653.5,5.3,27.1,2.74,32.1,65.9,2.2528301886792454,0.6046901172529313,621.4,3.181818181818182,0.3370473537604457,21.153900000000004,0,Normal
6041625,2,625,0.156,0.174,0.202,2.52,265,19,0.011,0.035,350,35.9,596,12.1,2.0,2.0,652.7,5.4,27.1,2.73,32.1,65.8,2.249056603773585,0.587248322147651,620.6,3.181818181818182,0.3370473537604457,21.121799999999997,0,Normal
6043626,2,626,0.16,0.178,0.202,2.524,265,19,0.012,0.035,352,35.9,596,12.1,2.0,2.0,652.7,5.4,27.1,2.73,32.1,65.8,2.249056603773585,0.5906040268456376,620.6,2.916666666666667,0.3370473537604457,21.121799999999997,0,Normal
6045627,2,627,0.148,0.162,0.206,2.515,265,19,0.014,0.035,352,36.0,595,12.1,2.0,2.0,652.8,5.5,27.1,2.72,32.1,66.0,2.2452830188679247,0.5915966386554622,620.6999999999999,2.5,0.3361111111111111,21.186,0,Normal
6047628,2,628,0.158,0.164,0.206,2.523,265,19,0.012,0.036,364,36.0,595,12.1,2.0,2.0,652.8,5.5,27.1,2.72,32.1,66.0,2.2452830188679247,0.611764705882353,620.6999999999999,2.9999999999999996,0.3361111111111111,21.186,0,Normal
6049629,2,629,0.147,0.168,0.2,2.518,265,19,0.012,0.036,364,36.0,597,12.1,2.0,2.0,653.0,5.6,27.1,2.75,32.1,66.1,2.2528301886792454,0.609715242881072,620.9,2.9999999999999996,0.3361111111111111,21.2181,0,Normal
